变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
3441507,3341,5,7,{gold=1130000;53341=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3441508,3341,5,8,{gold=1220000;53341=12;59001=12;502=1;501=1;203=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
3441601,3341,6,1,{gold=800000;53341=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
3441602,3341,6,2,{gold=930000;53341=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
3441603,3341,6,3,{gold=1080000;53341=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
3441604,3341,6,4,{gold=1220000;53341=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
3441605,3341,6,5,{gold=1400000;53341=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
3441606,3341,6,6,{gold=1530000;53341=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
3441607,3341,6,7,{gold=1700000;53341=13;59001=13;502=2;501=2;203=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
3441608,3341,6,8,{gold=1830000;53341=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
3441701,3341,7,1,{gold=1200000;53341=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
3441702,3341,7,2,{gold=1400000;53341=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
3441703,3341,7,3,{gold=1620000;53341=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
3441704,3341,7,4,{gold=1830000;53341=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
3441705,3341,7,5,{gold=2100000;53341=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
3441706,3341,7,6,{gold=2300000;53341=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
3441707,3341,7,7,{gold=2550000;53341=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
3441708,3341,7,8,{gold=2750000;53341=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
3441801,3341,8,1,{gold=1800000;53341=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
3441802,3341,8,2,{gold=2100000;53341=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
3441803,3341,8,3,{gold=2430000;53341=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
3441804,3341,8,4,{gold=2750000;53341=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3441805,3341,8,5,{gold=3150000;53341=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3441806,3341,8,6,{gold=3450000;53341=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3441807,3341,8,7,{gold=3830000;53341=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
3441808,3341,8,8,{gold=4130000;53341=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
3451101,3351,1,1,{gold=150000;53351=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
3451102,3351,1,2,{gold=180000;53351=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
3451103,3351,1,3,{gold=210000;53351=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
3451104,3351,1,4,{gold=240000;53351=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
3451105,3351,1,5,{gold=270000;53351=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
3451106,3351,1,6,{gold=300000;53351=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
3451107,3351,1,7,{gold=330000;53351=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
3451108,3351,1,8,{gold=360000;53351=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
3451201,3351,2,1,{gold=230000;53351=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
3451202,3351,2,2,{gold=270000;53351=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
3451203,3351,2,3,{gold=320000;53351=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
3451204,3351,2,4,{gold=360000;53351=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
3451205,3351,2,5,{gold=410000;53351=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
3451206,3351,2,6,{gold=450000;53351=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
3451207,3351,2,7,{gold=500000;53351=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
3451208,3351,2,8,{gold=540000;53351=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3451301,3351,3,1,{gold=350000;53351=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
3451302,3351,3,2,{gold=410000;53351=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3451303,3351,3,3,{gold=480000;53351=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3451304,3351,3,4,{gold=540000;53351=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
3451305,3351,3,5,{gold=620000;53351=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
3451306,3351,3,6,{gold=680000;53351=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3451307,3351,3,7,{gold=750000;53351=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3451308,3351,3,8,{gold=810000;53351=10;59002=10;501=1;223=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
3451401,3351,4,1,{gold=530000;53351=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
3451402,3351,4,2,{gold=620000;53351=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
3451403,3351,4,3,{gold=720000;53351=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
3451404,3351,4,4,{gold=810000;53351=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
3451405,3351,4,5,{gold=930000;53351=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
3451406,3351,4,6,{gold=1020000;53351=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
3451407,3351,4,7,{gold=1130000;53351=12;59002=12;501=2;233=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
3451408,3351,4,8,{gold=1220000;53351=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
3451501,3351,5,1,{gold=800000;53351=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
3451502,3351,5,2,{gold=930000;53351=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
3451503,3351,5,3,{gold=1080000;53351=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
3451504,3351,5,4,{gold=1220000;53351=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
3451505,3351,5,5,{gold=1400000;53351=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
3451506,3351,5,6,{gold=1530000;53351=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
3451507,3351,5,7,{gold=1700000;53351=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
3451508,3351,5,8,{gold=1830000;53351=13;59002=13;203=1;213=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
3451601,3351,6,1,{gold=1200000;53351=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3451602,3351,6,2,{gold=1400000;53351=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3451603,3351,6,3,{gold=1620000;53351=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3451604,3351,6,4,{gold=1830000;53351=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
3451605,3351,6,5,{gold=2100000;53351=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
3451606,3351,6,6,{gold=2300000;53351=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
3451607,3351,6,7,{gold=2550000;53351=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
3451608,3351,6,8,{gold=2750000;53351=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
3451701,3351,7,1,{gold=1800000;53351=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
3451702,3351,7,2,{gold=2100000;53351=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
3451703,3351,7,3,{gold=2430000;53351=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
3451704,3351,7,4,{gold=2750000;53351=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
3451705,3351,7,5,{gold=3150000;53351=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
3451706,3351,7,6,{gold=3450000;53351=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
3451707,3351,7,7,{gold=3830000;53351=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
3451708,3351,7,8,{gold=4130000;53351=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
3451801,3351,8,1,{gold=2700000;53351=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
3451802,3351,8,2,{gold=3150000;53351=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
3451803,3351,8,3,{gold=3650000;53351=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
3451804,3351,8,4,{gold=4130000;53351=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
3451805,3351,8,5,{gold=4730000;53351=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
3451806,3351,8,6,{gold=5180000;53351=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
3451807,3351,8,7,{gold=5750000;53351=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
3451808,3351,8,8,{gold=6200000;53351=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
3511101,3411,1,1,{gold=150000;53411=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
3511102,3411,1,2,{gold=180000;53411=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
3511103,3411,1,3,{gold=210000;53411=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
3511104,3411,1,4,{gold=240000;53411=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
3511105,3411,1,5,{gold=270000;53411=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
3511106,3411,1,6,{gold=300000;53411=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
3511107,3411,1,7,{gold=330000;53411=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
3511108,3411,1,8,{gold=360000;53411=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
3511201,3411,2,1,{gold=230000;53411=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
3511202,3411,2,2,{gold=270000;53411=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
3511203,3411,2,3,{gold=320000;53411=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
3511204,3411,2,4,{gold=360000;53411=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
3511205,3411,2,5,{gold=410000;53411=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
3511206,3411,2,6,{gold=450000;53411=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
3511207,3411,2,7,{gold=500000;53411=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
3511208,3411,2,8,{gold=540000;53411=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3511301,3411,3,1,{gold=350000;53411=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
3511302,3411,3,2,{gold=410000;53411=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3511303,3411,3,3,{gold=480000;53411=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3511304,3411,3,4,{gold=540000;53411=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
3511305,3411,3,5,{gold=620000;53411=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
3511306,3411,3,6,{gold=680000;53411=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3511307,3411,3,7,{gold=750000;53411=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3511308,3411,3,8,{gold=810000;53411=10;59002=10;501=1;224=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
3511401,3411,4,1,{gold=530000;53411=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
3511402,3411,4,2,{gold=620000;53411=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
3511403,3411,4,3,{gold=720000;53411=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
3511404,3411,4,4,{gold=810000;53411=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
3511405,3411,4,5,{gold=930000;53411=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
3511406,3411,4,6,{gold=1020000;53411=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
3511407,3411,4,7,{gold=1130000;53411=12;59002=12;501=2;234=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
3511408,3411,4,8,{gold=1220000;53411=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
3511501,3411,5,1,{gold=800000;53411=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
3511502,3411,5,2,{gold=930000;53411=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
3511503,3411,5,3,{gold=1080000;53411=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
3511504,3411,5,4,{gold=1220000;53411=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
3511505,3411,5,5,{gold=1400000;53411=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
3511506,3411,5,6,{gold=1530000;53411=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
3511507,3411,5,7,{gold=1700000;53411=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
3511508,3411,5,8,{gold=1830000;53411=13;59002=13;204=1;214=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
3511601,3411,6,1,{gold=1200000;53411=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
3511602,3411,6,2,{gold=1400000;53411=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
3511603,3411,6,3,{gold=1620000;53411=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
3511604,3411,6,4,{gold=1830000;53411=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
3511605,3411,6,5,{gold=2100000;53411=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
3511606,3411,6,6,{gold=2300000;53411=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
3511607,3411,6,7,{gold=2550000;53411=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
3511608,3411,6,8,{gold=2750000;53411=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
3511701,3411,7,1,{gold=1800000;53411=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
3511702,3411,7,2,{gold=2100000;53411=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
3511703,3411,7,3,{gold=2430000;53411=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
3511704,3411,7,4,{gold=2750000;53411=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
3511705,3411,7,5,{gold=3150000;53411=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
3511706,3411,7,6,{gold=3450000;53411=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
3511707,3411,7,7,{gold=3830000;53411=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
3511708,3411,7,8,{gold=4130000;53411=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
3511801,3411,8,1,{gold=2700000;53411=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
3511802,3411,8,2,{gold=3150000;53411=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
3511803,3411,8,3,{gold=3650000;53411=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
3511804,3411,8,4,{gold=4130000;53411=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
3511805,3411,8,5,{gold=4730000;53411=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
3511806,3411,8,6,{gold=5180000;53411=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
3511807,3411,8,7,{gold=5750000;53411=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
3511808,3411,8,8,{gold=6200000;53411=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
3531101,3431,1,1,{gold=100000;53431=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
3531102,3431,1,2,{gold=120000;53431=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
3531103,3431,1,3,{gold=140000;53431=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
3531104,3431,1,4,{gold=160000;53431=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
3531105,3431,1,5,{gold=180000;53431=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
3531106,3431,1,6,{gold=200000;53431=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
3531107,3431,1,7,{gold=220000;53431=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
3531108,3431,1,8,{gold=240000;53431=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
3531201,3431,2,1,{gold=150000;53431=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
3531202,3431,2,2,{gold=180000;53431=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
3531203,3431,2,3,{gold=210000;53431=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
3531204,3431,2,4,{gold=240000;53431=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
3531205,3431,2,5,{gold=270000;53431=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
3531206,3431,2,6,{gold=300000;53431=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
3531207,3431,2,7,{gold=330000;53431=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
3531208,3431,2,8,{gold=360000;53431=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
3531301,3431,3,1,{gold=230000;53431=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
3531302,3431,3,2,{gold=270000;53431=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
3531303,3431,3,3,{gold=320000;53431=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
3531304,3431,3,4,{gold=360000;53431=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
3531305,3431,3,5,{gold=410000;53431=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
3531306,3431,3,6,{gold=450000;53431=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
3531307,3431,3,7,{gold=500000;53431=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
3531308,3431,3,8,{gold=540000;53431=9;59001=9;501=1;223=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
3531401,3431,4,1,{gold=350000;53431=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
3531402,3431,4,2,{gold=410000;53431=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
3531403,3431,4,3,{gold=480000;53431=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
3531404,3431,4,4,{gold=540000;53431=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
3531405,3431,4,5,{gold=620000;53431=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
3531406,3431,4,6,{gold=680000;53431=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
3531407,3431,4,7,{gold=750000;53431=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
3531408,3431,4,8,{gold=810000;53431=11;59001=11;501=1;233=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
3531501,3431,5,1,{gold=530000;53431=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
3531502,3431,5,2,{gold=620000;53431=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
3531503,3431,5,3,{gold=720000;53431=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
3531504,3431,5,4,{gold=810000;53431=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
3531505,3431,5,5,{gold=930000;53431=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
3531506,3431,5,6,{gold=1020000;53431=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
3531507,3431,5,7,{gold=1130000;53431=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
3531508,3431,5,8,{gold=1220000;53431=12;59001=12;502=1;501=1;203=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
3531601,3431,6,1,{gold=800000;53431=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
3531602,3431,6,2,{gold=930000;53431=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
3531603,3431,6,3,{gold=1080000;53431=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
3531604,3431,6,4,{gold=1220000;53431=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
3531605,3431,6,5,{gold=1400000;53431=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
3531606,3431,6,6,{gold=1530000;53431=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
3531607,3431,6,7,{gold=1700000;53431=13;59001=13;502=2;501=2;203=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
3531608,3431,6,8,{gold=1830000;53431=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
3531701,3431,7,1,{gold=1200000;53431=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
3531702,3431,7,2,{gold=1400000;53431=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
3531703,3431,7,3,{gold=1620000;53431=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
3531704,3431,7,4,{gold=1830000;53431=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
3531705,3431,7,5,{gold=2100000;53431=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
3531706,3431,7,6,{gold=2300000;53431=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
