变量名,gateID,extraVersion,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight,weightMin_tw,weightMax_tw,firstWeight_tw
,510,,( Drop item 1 additional drop Valentine's Day Rose ) ( Turn 5-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,601,,( Drop item 1 additional drop Valentine's Day rose ) ( Longtan Tiger Cave 6-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,602,,( Drop item 1 additional drop Valentine's Day Rose ) ( Longtan Tiger Cave 6-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,603,,( Drop item 1 additionally drops Valentine's Day rose ) ( Longtan Tiger Cave 6-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,604,,( Drop item 1 additional drop Valentine's Day Rose ) ( Longtan Tiger Cave 6-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,605,,( Drop item 1 additionally drops Valentine's Day rose ) ( Longtan Tiger Cave 6-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,606,,( Drop item 1 additionally drops Valentine's Day rose ) ( Longtan Tiger Cave 6-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,607,,( Drop item 1 additional drop Valentine's Day Rose ) ( Longtan Tiger Cave 6-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,608,,( Drop item 1 additional drop Valentine's Day rose ) ( Longtan Tiger Cave 6-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,609,,( Drop item 1 additionally drops Valentine's Day rose ) ( Longtan Tiger Cave 6-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,610,,( Drop item 1 additionally drops Valentine's Day rose ) ( Longtan Tiger Cave 6-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,701,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,702,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,703,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,704,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-4 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,705,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,706,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,707,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-7 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,708,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,709,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,710,,( Drop item 1 additionally drops Valentine's Day rose ) ( Thousands of troops 7-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,801,,( Drop item 1 extra drop Valentine's Day rose ) ( Advancement 8-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,802,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,803,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,804,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,805,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,806,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,807,,( Drop item 1 additionally drops Valentine's Day rose ) ( Advancement 8-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,808,,( Drop item 1 additionally drops Valentine's Day rose ) ( Life from Desperation 8-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,809,,( Drop item 1 additionally drops Valentine's Day rose ) ( Life from Desperation 8-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,810,,( Drop item 1 additionally drops Valentine's Day rose ) ( Life from Desperation 8-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,901,,( Drop item 1 extra drop Valentine's Day rose ) ( Victory is in sight 9-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,902,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,903,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,904,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,905,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,906,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,907,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,908,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,909,,( Drop item 1 additionally drops Valentine's Day rose ) ( Victory is in sight 9-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,910,,( Drop item 1 extra drop Valentine's Day rose ) ( Victory is in sight 9-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1001,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1002,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Past Glory 10-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1003,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1004,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1005,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1006,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1007,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1008,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Past Glory 10-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1009,,( Drop item 1 additional drop Valentine's Day Rose ) ( Past Glory 10-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1010,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Past Glory 10-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1101,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Declaration of Decisive Battle 11-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1102,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-2) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1103,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-3) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1104,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-4) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1105,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Declaration of Decisive Battle 11-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1106,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Declaration of Battle 11-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1107,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Declaration of Battle 11-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1108,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-8) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1109,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-9) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1110,,( Drop item 1 additionally drops Valentine's Day rose ) ( declaration of decisive battle 11-10) ( normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1201,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-1 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1202,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-2 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1203,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-3 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1204,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-4 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1205,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-5 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1206,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-6 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1207,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-7 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1208,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-8 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1209,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-9 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1210,,( Drop item 1 additionally drops Valentine's Day rose ) ( Bai Mi Yi Shu 12-10 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1301,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1302,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1303,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1304,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1305,,( Drop item 1 additionally drops Valentine's Day rose ) ( Regroup 13-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1306,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1307,,( Drop item 1 additional drop Valentine's Day Rose ) ( Regroup 13-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1308,,( Drop item 1 additionally drops Valentine's Day rose ) ( Regroup 13-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1309,,( Drop item 1 additionally drops Valentine's Day rose ) ( Regroup 13-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1310,,( Drop item 1 additionally drops Valentine's Day rose ) ( Regroup 13-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1401,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Bones 14-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1402,,( Drop item 1 additional drop Valentine 's Day rose ) ( Bones 14-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1403,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Bones 14-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1404,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Bones 14-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1405,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Bones 14-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1406,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Bones 14-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1407,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Bones 14-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1408,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Bones 14-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1409,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Bones 14-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1410,,( Drop item 1 additional drop Valentine 's Day rose ) ( Bones 14-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1501,,( Drop item 1 additional drop Valentine's Day Rose ) ( Encounter Road Narrow 15-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1502,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1503,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-3 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1504,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-4 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1505,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-5 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1506,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-6 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1507,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Encounter Road Narrow 15-7 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1508,,( Drop item 1 additional drop Valentine's Day Rose ) ( Encounter Road Narrow 15-8 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1509,,( Drop item 1 additional drop Valentine's Day Rose ) ( Encounter Road Narrow 15-9 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1510,,( Drop item 1 additional drop Valentine's Day Rose ) ( Encounter Road Narrow 15-10 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1601,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1602,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Miracle Cliff 16-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1603,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1604,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1605,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1606,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1607,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1608,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1609,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Miracle Cliff 16-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1610,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Miracle Cliff 16-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1701,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Dragon Graveyard 17-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1702,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Dragon Graveyard 17-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1703,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Dragon Graveyard 17-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1704,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Dragon Graveyard 17-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1705,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Dragon Graveyard 17-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1706,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Dragon Graveyard 17-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1707,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Dragon Graveyard 17-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1708,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Dragon Graveyard 17-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1709,,( Drop item 1 additionally drops Valentine 's Day rose ) ( Dragon Graveyard 17-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1710,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Dragon Graveyard 17-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1801,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-1 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1802,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-2 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1803,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-3 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1804,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Immortal Peak 18-4 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1805,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-5 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1806,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Immortal Peak 18-6 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1807,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Immortal Peak 18-7 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1808,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-8 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1809,,( Drop item 1 additionally drops Valentine 's Day Rose ) ( Immortal Peak 18-9 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1810,,( Drop item 1 additional drop Valentine 's Day Rose ) ( Immortal Peak 18-10 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1901,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1902,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1903,,( Drop item 1 additional drop Valentine's Day rose ) ( Victory obsession 19-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1904,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1905,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1906,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1907,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1908,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1909,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Victory obsession 19-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,1910,,( Drop item 1 additional drop Valentine's Day Rose ) ( Victory obsession 19-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2001,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy Concentration 20-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2002,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy Concentration 20-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2003,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Flying Energy Concentration 20-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2004,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy 20-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2005,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy 20-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2006,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Flying Energy Concentration 20-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2007,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy Concentration 20-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2008,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Flying Energy Concentration 20-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2009,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy 20-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2010,,( Drop item 1 additionally drops Valentine's Day rose ) ( Flying Energy 20-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2101,,( Drop item 1 additional drop Valentine's Day Rose ) ( Frozen Legend 21-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2102,,( Drop item 1 additional drop Valentine's Day Rose ) ( Frozen Legend 21-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2103,,( Drop item 1 additional drop Valentine's Day Rose ) ( Frozen Legend 21-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2104,,( Drop item 1 additional drop Valentine's Day Rose ) ( Frozen Legend 21-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2105,,( Drop item 1 extra drop Valentine's Day Rose ) ( Frozen Legend 21-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2106,,( Drop item 1 extra drop Valentine's Day Rose ) ( Frozen Legend 21-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2107,,( Drop item 1 extra drop Valentine's Day Rose ) ( Frozen Legend 21-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2108,,( Drop item 1 extra drop Valentine's Day Rose ) ( Frozen Legend 21-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2109,,( Drop item 1 additional drop Valentine's Day Rose ) ( Frozen Legend 21-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2110,,( Drop item 1 extra drop Valentine's Day rose ) ( Frozen Legend 21-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2201,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2202,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2203,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Black Spiral 22-3) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2204,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-4) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2205,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Black Spiral 22-5) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2206,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-6) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2207,,( Drop item 1 additionally drops Valentine's Day rose ) ( Black Spiral 22-7) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2208,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-8) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2209,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-9) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2210,,( Drop item 1 additional drop Valentine's Day Rose ) ( Black Spiral 22-10) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2301,,( Drop item 1 additional drop Valentine's Day Rose ) ( Stone Breaking 23-1 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2302,,( Drop item 1 additionally drops Valentine's Day rose ) ( Stone Breaking 23-2 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2303,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-3 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2304,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-4 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2305,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-5 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2306,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-6 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2307,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-7 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2308,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-8 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2309,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-9 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2310,,( Drop item 1 additionally drops Valentine's Day Rose ) ( Stone Breaking 23-10 ) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2401,,( Drop item 1 additional drop Valentine's Day Rose ) ( Royal Knight 24-1) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
,2402,,( Drop item 1 additional drop Valentine's Day Rose ) ( Royal Knight 24-2) ( Normal level ),637,1,0.15,0.35,0,0.15,0.35,0
