变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3262,20701,5,( Random drops from mobile game elite level ) ( Elite 7-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3263,20702,5,( Random drops from mobile game elite level ) ( Elite 7-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3264,20703,5,( Random drops from mobile game elite level ) ( Elite 7-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3265,20704,5,( Random drops from mobile game elite level ) ( Elite 7-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3266,20705,5,( Random drops from mobile game elite level ) ( Elite 7-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3267,20801,5,( Random drops from mobile game elite level ) ( Elite 8-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3268,20802,5,( Random drops from mobile game elite level ) ( Elite 8-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3269,20803,5,( Random drops from mobile game elite level ) ( Elite 8-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3270,20804,5,( Random drops from mobile game elite level ) ( Elite 8-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3271,20805,5,( Random drops from mobile game elite level ) ( Elite 8-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3272,20901,5,( Random drops from mobile game elite level ) ( Elite 9-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3273,20902,5,( Random drops from mobile game elite level ) ( Elite 9-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3274,20903,5,( Random drops from mobile game elite level ) ( Elite 9-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3275,20904,5,( Random drops from mobile game elite level ) ( Elite 9-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3276,20905,5,( Random drops from mobile game elite level ) ( Elite 9-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3277,21001,5,( Random drops from mobile game elite level ) ( Elite 10-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3278,21002,5,( Random drops from mobile game elite level ) ( Elite 10-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3279,21003,5,( Random drops from mobile game elite level ) ( Elite 10-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3280,21004,5,( Random drops from mobile game elite level ) ( Elite 10-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3281,21005,5,( Random drops from mobile game elite level ) ( Elite 10-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3282,21101,5,( Random drops from mobile game elite level ) ( Elite 11-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3283,21102,5,( Random drops from mobile game elite level ) ( Elite 11-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3284,21103,5,( Random drops from mobile game elite level ) ( Elite 11-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3285,21104,5,( Random drops from mobile game elite level ) ( Elite 11-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3286,21105,5,( Random drops from mobile game elite level ) ( Elite 11-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3287,21201,5,( Random drops from mobile game elite level ) ( Elite 12-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3288,21202,5,( Random drops from mobile game elite level ) ( Elite 12-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3289,21203,5,( Random drops from mobile game elite level ) ( Elite 12-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3290,21204,5,( Random drops from mobile game elite level ) ( Elite 12-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3291,21205,5,( Random drops from mobile game elite level ) ( Elite 12-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3292,21301,5,( Random drops from mobile game elite level ) ( Elite 13-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3293,21302,5,( Random drops from mobile game elite level ) ( Elite 13-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3294,21303,5,( Random drops from mobile game elite level ) ( Elite 13-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3295,21304,5,( Random drops from mobile game elite level ) ( Elite 13-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3296,21305,5,( Random drops from mobile game elite level ) ( Elite 13-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3297,21401,5,( Random drops from mobile game elite level ) ( Elite 14-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3298,21402,5,( Random drops from mobile game elite level ) ( Elite 14-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3299,21403,5,( Random drops from mobile game elite level ) ( Elite 14-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3300,21404,5,( Random drops from mobile game elite level ) ( Elite 14-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3301,21405,5,( Random drops from mobile game elite level ) ( Elite 14-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3302,21501,5,( Random drops from mobile game elite level ) ( Elite 15-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3303,21502,5,( Random drops from mobile game elite level ) ( Elite 15-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3304,21503,5,( Random drops from mobile game elite level ) ( Elite 15-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3305,21504,5,( Random drops from mobile game elite level ) ( Elite 15-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3306,21505,5,( Random drops from mobile game elite level ) ( Elite 15-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3307,21601,5,( Random drops from mobile game elite level ) ( Elite 16-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3308,21602,5,( Random drops from mobile game elite level ) ( Elite 16-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3309,21603,5,( Random drops from mobile game elite level ) ( Elite 16-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3310,21604,5,( Random drops from mobile game elite level ) ( Elite 16-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3311,21605,5,( Random drops from mobile game elite level ) ( Elite 16-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3312,21701,5,( Random drops from mobile game elite level ) ( Elite 17-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3313,21702,5,( Random drops from mobile game elite level ) ( Elite 17-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3314,21703,5,( Random drops from mobile game elite level ) ( Elite 17-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3315,21704,5,( Random drops from mobile game elite level ) ( Elite 17-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3316,21705,5,( Random drops from mobile game elite level ) ( Elite 17-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3317,21801,5,( Random drops from mobile game elite level ) ( Elite 18-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3318,21802,5,( Random drops from mobile game elite level ) ( Elite 18-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3319,21803,5,( Random drops from mobile game elite level ) ( Elite 18-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3320,21804,5,( Random drops from mobile game elite level ) ( Elite 18-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3321,21805,5,( Random drops from mobile game elite level ) ( Elite 18-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3322,21901,5,( Random drops from mobile game elite level ) ( Elite 19-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3323,21902,5,( Random drops from mobile game elite level ) ( Elite 19-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3324,21903,5,( Random drops from mobile game elite level ) ( Elite 19-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3325,21904,5,( Random drops from mobile game elite level ) ( Elite 19-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3326,21905,5,( Random drops from mobile game elite level ) ( Elite 19-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3327,22001,5,( Random drops from mobile game elite level ) ( Elite 20-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3328,22002,5,( Random drops from mobile game elite level ) ( Elite 20-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3329,22003,5,( Random drops from mobile game elite level ) ( Elite 20-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3330,22004,5,( Random drops from mobile game elite level ) ( Elite 20-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3331,22005,5,( Random drops from mobile game elite level ) ( Elite 20-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3332,22101,5,( Random drops from mobile game elite level ) ( Elite 21-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3333,22102,5,( Random drops from mobile game elite level ) ( Elite 21-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3334,22103,5,( Random drops from mobile game elite level ) ( Elite 21-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3335,22104,5,( Random drops from mobile game elite level ) ( Elite 21-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3336,22105,5,( Random drops from mobile game elite level ) ( Elite 21-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3337,22201,5,( Random drops from mobile game elite level ) ( Elite 22-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3338,22202,5,( Random drops from mobile game elite level ) ( Elite 22-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3339,22203,5,( Random drops from mobile game elite level ) ( Elite 22-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3340,22204,5,( Random drops from mobile game elite level ) ( Elite 22-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3341,22205,5,( Random drops from mobile game elite level ) ( Elite 22-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3342,22301,5,( Random drops from mobile game elite level ) ( Elite 23-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3343,22302,5,( Random drops from mobile game elite level ) ( Elite 23-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3344,22303,5,( Random drops from mobile game elite level ) ( Elite 23-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3345,22304,5,( Random drops from mobile game elite level ) ( Elite 23-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3346,22305,5,( Random drops from mobile game elite level ) ( Elite 23-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3347,22401,5,( Random drops from mobile game elite level ) ( Elite 24-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3348,22402,5,( Random drops from mobile game elite level ) ( Elite 24-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3349,22403,5,( Random drops from mobile game elite level ) ( Elite 24-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3350,22404,5,( Random drops from mobile game elite level ) ( Elite 24-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3351,22405,5,( Random drops from mobile game elite level ) ( Elite 24-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3352,22501,5,( Random drops from mobile game elite level ) ( Elite 25-01) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3353,22502,5,( Random drops from mobile game elite level ) ( Elite 25-02) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3354,22503,5,( Random drops from mobile game elite level ) ( Elite 25-03) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3355,22504,5,( Random drops from mobile game elite level ) ( Elite 25-04) ( Elite level ),{6312=100;6313=100},1,40,40,40,
3356,22505,5,( Random drops from mobile game elite level ) ( Elite 25-05) ( Elite level ),{6312=100;6313=100},1,40,40,40,
,,,,,,,,,
3501,10101,6,( Random drop from common levels in mobile games ) ( Normal 1-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3502,10102,6,( Random drop from normal levels in mobile games ) ( Normal 1-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3503,10103,6,( Normal level of mobile game drops randomly ) ( Normal 1-03) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3504,10104,6,( Random drop from common levels in mobile games ) ( Normal 1-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3505,10105,6,( Random drop from common levels in mobile games ) ( Normal 1-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3506,10201,6,( Random drop from common levels in mobile games ) ( Normal 2-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3507,10202,6,( Random drop from ordinary levels in mobile games ) ( Normal 2-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3508,10203,6,( Normal level of mobile game drops randomly ) ( Normal 2-03) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3509,10204,6,( Normal level of mobile game drops randomly ) ( Normal 2-04) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3510,10205,6,( Normal levels of mobile games drop randomly ) ( Normal 2-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3511,10206,6,( Random drop from normal levels in mobile games ) ( Normal 2-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3512,10301,6,( Random drop from common levels in mobile games ) ( Normal 3-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3513,10302,6,( Random drop from normal levels in mobile games ) ( Normal 3-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3514,10303,6,( Random drop from normal levels in mobile games ) ( Normal 3-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3515,10304,6,( Normal level of mobile game drops randomly ) ( Normal 3-04) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3516,10305,6,( Random drop from normal levels in mobile games ) ( Normal 3-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3517,10306,6,( Random drop from ordinary levels in mobile games ) ( Normal 3-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3518,10307,6,( Random drop from normal levels in mobile games ) ( Normal 3-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3519,10308,6,( Random drop from normal levels in mobile games ) ( Normal 3-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3520,10401,6,( Random drop from ordinary levels in mobile games ) ( Normal 4-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3521,10402,6,( Normal levels of mobile games drop randomly ) ( Normal 4-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3522,10403,6,( Normal level of mobile game drops randomly ) ( Normal 4-03) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3523,10404,6,( Normal level of mobile game drops randomly ) ( Normal 4-04) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3524,10405,6,( Random drop from normal levels in mobile games ) ( Normal 4-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3525,10406,6,( Random drop from common levels in mobile games ) ( Normal 4-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3526,10407,6,( Random drop from normal levels in mobile games ) ( Normal 4-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3527,10408,6,( Normal levels of mobile games drop randomly ) ( Normal 4-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3528,10501,6,( Random drop from normal levels in mobile games ) ( Normal 5-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3529,10502,6,( Random drop from normal levels in mobile games ) ( Normal 5-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3530,10503,6,( Random drop from normal levels in mobile games ) ( Normal 5-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3531,10504,6,( Random drop from normal levels in mobile games ) ( Normal 5-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3532,10505,6,( Random drop from normal levels in mobile games ) ( Normal 5-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3533,10506,6,( Random drop from normal levels in mobile games ) ( Normal 5-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3534,10507,6,( Random drop from common levels in mobile games ) ( Normal 5-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3535,10508,6,( Random drop from normal levels in mobile games ) ( Normal 5-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3536,10509,6,( Random drop from normal levels in mobile games ) ( Normal 5-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3537,10510,6,( Random drop from ordinary levels in mobile games ) ( Normal 5-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3538,10601,6,( Random drop from normal levels in mobile games ) ( Normal 6-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3539,10602,6,( Random drop from normal levels in mobile games ) ( Normal 6-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3540,10603,6,( Random drop from normal levels in mobile games ) ( Normal 6-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3541,10604,6,( Random drop from normal levels in mobile games ) ( Normal 6-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3542,10605,6,( Random drop from normal levels in mobile games ) ( Normal 6-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3543,10606,6,( Random drop from common levels in mobile games ) ( Normal 6-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3544,10607,6,( Random drop from common levels in mobile games ) ( Normal 6-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3545,10608,6,( Random drop from normal levels in mobile games ) ( Normal 6-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3546,10609,6,( Random drop from normal levels in mobile games ) ( Normal 6-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3547,10610,6,( Random drop from ordinary levels in mobile games ) ( Normal 6-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3548,10701,6,( Random drop from normal levels in mobile games ) ( Normal 7-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3549,10702,6,( Random drop from normal levels in mobile games ) ( Normal 7-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3550,10703,6,( Random drop from normal levels in mobile games ) ( Normal 7-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3551,10704,6,( Random drop from normal levels in mobile games ) ( Normal 7-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3552,10705,6,( Random drop from normal levels in mobile games ) ( Normal 7-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3553,10706,6,( Random drop from normal levels in mobile games ) ( Normal 7-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3554,10707,6,( Random drop from common levels in mobile games ) ( Normal 7-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3555,10708,6,( Random drop from ordinary levels in mobile games ) ( Normal 7-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3556,10709,6,( Random drop from common levels in mobile games ) ( Normal 7-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3557,10710,6,( Random drop from ordinary levels in mobile games ) ( Normal 7-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3558,10801,6,( Normal level of mobile game drops randomly ) ( Normal 8-01) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3559,10802,6,( Normal levels of mobile games drop randomly ) ( Normal 8-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3560,10803,6,( Normal level of mobile game drops randomly ) ( Normal 8-03) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3561,10804,6,( Normal levels of mobile games drop randomly ) ( Normal 8-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3562,10805,6,( Random drop from normal levels in mobile games ) ( Normal 8-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3563,10806,6,( Random drop from normal levels in mobile games ) ( Normal 8-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3564,10807,6,( Random drop from normal levels in mobile games ) ( Normal 8-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3565,10808,6,( Normal levels of mobile games drop randomly ) ( Normal 8-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3566,10809,6,( Normal levels of mobile games drop randomly ) ( Normal 8-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3567,10810,6,( Random drop from ordinary levels in mobile games ) ( Normal 8-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3568,10901,6,( Random drop from normal levels in mobile games ) ( Normal 9-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3569,10902,6,( Random drop from normal levels in mobile games ) ( Normal 9-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3570,10903,6,( Normal level of mobile game drops randomly ) ( Normal 9-03) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3571,10904,6,( Normal level of mobile game drops randomly ) ( Normal 9-04) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3572,10905,6,( Random drop from normal levels in mobile games ) ( Normal 9-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3573,10906,6,( Random drop from common levels in mobile games ) ( Normal 9-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3574,10907,6,( Random drop from normal levels in mobile games ) ( Normal 9-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3575,10908,6,( Random drop from normal levels in mobile games ) ( Normal 9-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3576,10909,6,( Random drop from ordinary levels in mobile games ) ( Normal 9-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3577,10910,6,( Normal level of mobile game drops randomly ) ( Normal 9-10) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3578,11001,6,( Normal level of mobile game drops randomly ) ( Normal 10-01) ( Normal level ),{6336=100;6337=100},1,30,20,20,
3579,11002,6,( Random drop from common levels in mobile games ) ( Normal 10-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3580,11003,6,( Random drop from normal levels in mobile games ) ( Normal 10-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3581,11004,6,( Random drop from normal levels in mobile games ) ( Normal 10-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3582,11005,6,( Random drop from common levels in mobile games ) ( Normal 10-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3583,11006,6,( Random drop from common levels in mobile games ) ( Normal 10-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3584,11007,6,( Random drop from common levels in mobile games ) ( Normal 10-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3585,11008,6,( Random drop from common levels in mobile games ) ( Normal 10-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3586,11009,6,( Random drop from ordinary levels in mobile games ) ( Normal 10-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3587,11010,6,( Random drop from common levels in mobile games ) ( Normal 10-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3588,11101,6,( Random drop from common levels in mobile games ) ( Normal 11-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3589,11102,6,( Random drop from common levels in mobile games ) ( Normal 11-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3590,11103,6,( Random drop from common levels in mobile games ) ( Normal 11-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3591,11104,6,( Random drop from common levels in mobile games ) ( Normal 11-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3592,11105,6,( Random drop from normal levels in mobile games ) ( Normal 11-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3593,11106,6,( Random drop from common levels in mobile games ) ( Normal 11-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3594,11107,6,( Random drop from common levels in mobile games ) ( Normal 11-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3595,11108,6,( Normal levels of mobile games drop randomly ) ( Normal 11-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3596,11109,6,( Random drop from common levels in mobile games ) ( Normal 11-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3597,11110,6,( Random drop from normal levels in mobile games ) ( Normal 11-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3598,11201,6,( Normal levels of mobile games drop randomly ) ( Normal 12-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3599,11202,6,( Random drop from normal levels in mobile games ) ( Normal 12-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3600,11203,6,( Random drop from ordinary levels in mobile games ) ( Normal 12-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3601,11204,6,( Random drop from normal levels in mobile games ) ( Normal 12-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3602,11205,6,( Random drop from normal levels in mobile games ) ( Normal 12-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3603,11206,6,( Random drop from common levels in mobile games ) ( Normal 12-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3604,11207,6,( Random drop from common levels in mobile games ) ( Normal 12-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3605,11208,6,( Random drop from common levels in mobile games ) ( Normal 12-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3606,11209,6,( Random drop from common levels in mobile games ) ( Normal 12-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3607,11210,6,( Normal levels of mobile games drop randomly ) ( Normal 12-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3608,11301,6,( Random drop from common levels in mobile games ) ( Normal 13-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3609,11302,6,( Random drop from ordinary levels in mobile games ) ( Normal 13-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3610,11303,6,( Random drop from ordinary levels in mobile games ) ( Normal 13-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3611,11304,6,( Random drop from common levels in mobile games ) ( Normal 13-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3612,11305,6,( Random drop from common levels in mobile games ) ( Normal 13-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3613,11306,6,( Random drop from common levels in mobile games ) ( Normal 13-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3614,11307,6,( Random drop from common levels in mobile games ) ( Normal 13-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3615,11308,6,( Random drop from ordinary levels in mobile games ) ( Normal 13-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3616,11309,6,( Random drop from normal levels in mobile games ) ( Normal 13-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3617,11310,6,( Random drop from ordinary levels in mobile games ) ( Normal 13-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3618,11401,6,( Random drop from common levels in mobile games ) ( Normal 14-01) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3619,11402,6,( Random drop from normal levels in mobile games ) ( Normal 14-02) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3620,11403,6,( Random drop from ordinary levels in mobile games ) ( Normal 14-03) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3621,11404,6,( Random drop from common levels in mobile games ) ( Normal 14-04) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3622,11405,6,( Random drop from normal levels in mobile games ) ( Normal 14-05) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3623,11406,6,( Random drop from common levels in mobile games ) ( Normal 14-06) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3624,11407,6,( Random drop from common levels in mobile games ) ( Normal 14-07) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3625,11408,6,( Random drop from common levels in mobile games ) ( Normal 14-08) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3626,11409,6,( Random drop from normal levels in mobile games ) ( Normal 14-09) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
3627,11410,6,( Random drop from ordinary levels in mobile games ) ( Normal 14-10) ( Normal levels ),{6336=100;6337=100},1,30,20,20,
