"﻿变量名",name,name_tw,name_en,name_kr,suitID,suitNo,icon,quality,gemDescribe,gemDescribe_tw,gemDescribe_en,gemDescribe_kr,heapLimit,decomposeReturn,strengthMax,strengthCostSeq,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,desc,effect
40132,Punch,強擊,Punch,강격,1,2,config/item/gem/icon_1_l_2.png,3,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=40},100,3,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,15,<50;50;50;50;50;56;56;56;56;56;61;61;61;61;61;67;67;67;67;67;72;72;72;72;72;77;77;77;77;77;83;83;83;83;83;88;88;88;88;88;94;94;94;94;94;99;99;99;99;99;104;104;104;104;104;110;110;110;110;110;115;115;115;115;115;121;121;121;121;121;126;126;126;126;126;131;131;131;131;131;137;137;137;137;137;142;142;142;142;142;148;148;148;148;148;153;153;153;153;153>,,,,,,
40133,Punch,強擊,Punch,강격,1,3,config/item/gem/icon_1_l_3.png,3,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=40},100,3,1,<1512;1535;1557;1580;1603;1625;1648;1671;1693;1716;1754;1778;1802;1826;1851;1875;1899;1923;1947;1972;2026;2052;2077;2103;2129;2155;2180;2206;2232;2257;2328;2356;2383;2410;2437;2465;2492;2519;2546;2573;2722;2752;2782;2812;2843;2873;2903;2933;2964;2994;3175;3208;3242;3275;3308;3342;3375;3408;3441;3475;3689;3726;3762;3798;3834;3871;3907;3943;3980;4016;4264;4303;4342;4382;4421;4460;4500;4539;4578;4618;4899;4941;4984;5026;5068;5111;5153;5195;5238;5280;5594;5640;5685;5730;5776;5821;5867;5912;5957;6003>,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,11,<34;34;34;34;34;37;37;37;37;37;41;41;41;41;41;44;44;44;44;44;48;48;48;48;48;52;52;52;52;52;55;55;55;55;55;59;59;59;59;59;62;62;62;62;62;66;66;66;66;66;70;70;70;70;70;73;73;73;73;73;77;77;77;77;77;80;80;80;80;80;84;84;84;84;84;88;88;88;88;88;91;91;91;91;91;95;95;95;95;95;98;98;98;98;98;102;102;102;102;102>,12,<34;34;34;34;34;37;37;37;37;37;41;41;41;41;41;44;44;44;44;44;48;48;48;48;48;52;52;52;52;52;55;55;55;55;55;59;59;59;59;59;62;62;62;62;62;66;66;66;66;66;70;70;70;70;70;73;73;73;73;73;77;77;77;77;77;80;80;80;80;80;84;84;84;84;84;88;88;88;88;88;91;91;91;91;91;95;95;95;95;95;98;98;98;98;98;102;102;102;102;102>,,
40134,Punch,強擊,Punch,강격,1,4,config/item/gem/icon_1_l_4.png,3,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=40},100,3,1,<1512;1535;1557;1580;1603;1625;1648;1671;1693;1716;1754;1778;1802;1826;1851;1875;1899;1923;1947;1972;2026;2052;2077;2103;2129;2155;2180;2206;2232;2257;2328;2356;2383;2410;2437;2465;2492;2519;2546;2573;2722;2752;2782;2812;2843;2873;2903;2933;2964;2994;3175;3208;3242;3275;3308;3342;3375;3408;3441;3475;3689;3726;3762;3798;3834;3871;3907;3943;3980;4016;4264;4303;4342;4382;4421;4460;4500;4539;4578;4618;4899;4941;4984;5026;5068;5111;5153;5195;5238;5280;5594;5640;5685;5730;5776;5821;5867;5912;5957;6003>,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,90,<40;40;40;40;40;45;45;45;45;45;49;49;49;49;49;53;53;53;53;53;58;58;58;58;58;62;62;62;62;62;66;66;66;66;66;71;71;71;71;71;75;75;75;75;75;79;79;79;79;79;84;84;84;84;84;88;88;88;88;88;92;92;92;92;92;96;96;96;96;96;101;101;101;101;101;105;105;105;105;105;109;109;109;109;109;114;114;114;114;114;118;118;118;118;118;122;122;122;122;122>,,,,
40135,Punch,強擊,Punch,강격,1,5,config/item/gem/icon_1_l_5.png,3,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=40},100,3,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,9,<210;213;216;219;223;226;229;232;235;238;244;247;250;254;257;260;264;267;270;274;281;285;289;292;296;299;303;306;310;314;323;327;331;335;339;342;346;350;354;357;378;382;386;391;395;399;403;407;412;416;441;446;450;455;459;464;469;473;478;483;512;517;522;528;533;538;543;548;553;558;592;598;603;609;614;620;625;630;636;641;680;686;692;698;704;710;716;722;727;733;777;783;790;796;802;809;815;821;827;834>,22,<20;20;20;20;20;22;22;22;22;22;24;24;24;24;24;27;27;27;27;27;29;29;29;29;29;31;31;31;31;31;33;33;33;33;33;35;35;35;35;35;37;37;37;37;37;40;40;40;40;40;42;42;42;42;42;44;44;44;44;44;46;46;46;46;46;48;48;48;48;48;50;50;50;50;50;53;53;53;53;53;55;55;55;55;55;57;57;57;57;57;59;59;59;59;59;61;61;61;61;61>,,,,
40136,Punch,強擊,Punch,강격,1,6,config/item/gem/icon_1_l_6.png,3,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=40},100,3,7,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,8,<300;305;309;314;318;323;327;332;336;341;348;353;358;362;367;372;377;382;386;391;402;407;412;417;422;428;433;438;443;448;462;467;473;478;484;489;494;500;505;511;540;546;552;558;564;570;576;582;588;594;630;637;643;650;656;663;670;676;683;689;732;739;746;754;761;768;775;782;790;797;846;854;862;869;877;885;893;901;908;916;972;980;989;997;1006;1014;1022;1031;1039;1048;1110;1119;1128;1137;1146;1155;1164;1173;1182;1191>,10,<210;213;216;219;223;226;229;232;235;238;244;247;250;254;257;260;264;267;270;274;281;285;289;292;296;299;303;306;310;314;323;327;331;335;339;342;346;350;354;357;378;382;386;391;395;399;403;407;412;416;441;446;450;455;459;464;469;473;478;483;512;517;522;528;533;538;543;548;553;558;592;598;603;609;614;620;625;630;636;641;680;686;692;698;704;710;716;722;727;733;777;783;790;796;802;809;815;821;827;834>,23,<20;20;20;20;20;22;22;22;22;22;24;24;24;24;24;27;27;27;27;27;29;29;29;29;29;31;31;31;31;31;33;33;33;33;33;35;35;35;35;35;37;37;37;37;37;40;40;40;40;40;42;42;42;42;42;44;44;44;44;44;46;46;46;46;46;48;48;48;48;48;50;50;50;50;50;53;53;53;53;53;55;55;55;55;55;57;57;57;57;57;59;59;59;59;59;61;61;61;61;61>,,,,
40141,Punch,強擊,Punch,강격,1,1,config/item/gem/icon_1_z_1.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,14,<49;49;49;49;49;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;76;76;76;76;76;81;81;81;81;81;86;86;86;86;86;92;92;92;92;92;97;97;97;97;97;102;102;102;102;102;107;107;107;107;107;113;113;113;113;113;118;118;118;118;118;123;123;123;123;123;128;128;128;128;128;134;134;134;134;134;139;139;139;139;139;144;144;144;144;144;150;150;150;150;150>,,,,,,{drawcard=zi_effect_loop}
40142,Punch,強擊,Punch,강격,1,2,config/item/gem/icon_1_z_2.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,15,<74;74;74;74;74;82;82;82;82;82;90;90;90;90;90;98;98;98;98;98;106;106;106;106;106;114;114;114;114;114;121;121;121;121;121;129;129;129;129;129;137;137;137;137;137;145;145;145;145;145;153;153;153;153;153;161;161;161;161;161;169;169;169;169;169;177;177;177;177;177;185;185;185;185;185;193;193;193;193;193;201;201;201;201;201;209;209;209;209;209;216;216;216;216;216;224;224;224;224;224>,,,,,,{drawcard=zi_effect_loop}
40143,Punch,強擊,Punch,강격,1,3,config/item/gem/icon_1_z_3.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,1,<2218;2251;2285;2318;2351;2384;2418;2451;2484;2517;2573;2608;2644;2679;2715;2750;2786;2821;2857;2892;2972;3010;3048;3085;3123;3161;3198;3236;3274;3311;3416;3456;3496;3535;3575;3615;3655;3695;3735;3775;3992;4037;4081;4125;4170;4214;4259;4303;4347;4392;4658;4707;4755;4804;4853;4902;4951;4999;5048;5097;5412;5465;5518;5572;5625;5678;5731;5785;5838;5891;6255;6312;6370;6428;6485;6543;6601;6658;6716;6774;7186;7248;7311;7373;7435;7497;7559;7621;7683;7745;8207;8273;8340;8406;8473;8539;8606;8672;8739;8805>,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,11,<49;49;49;49;49;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;76;76;76;76;76;81;81;81;81;81;86;86;86;86;86;92;92;92;92;92;97;97;97;97;97;102;102;102;102;102;107;107;107;107;107;113;113;113;113;113;118;118;118;118;118;123;123;123;123;123;128;128;128;128;128;134;134;134;134;134;139;139;139;139;139;144;144;144;144;144;150;150;150;150;150>,12,<49;49;49;49;49;55;55;55;55;55;60;60;60;60;60;65;65;65;65;65;70;70;70;70;70;76;76;76;76;76;81;81;81;81;81;86;86;86;86;86;92;92;92;92;92;97;97;97;97;97;102;102;102;102;102;107;107;107;107;107;113;113;113;113;113;118;118;118;118;118;123;123;123;123;123;128;128;128;128;128;134;134;134;134;134;139;139;139;139;139;144;144;144;144;144;150;150;150;150;150>,,{drawcard=zi_effect_loop}
40144,Punch,強擊,Punch,강격,1,4,config/item/gem/icon_1_z_4.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,1,<2218;2251;2285;2318;2351;2384;2418;2451;2484;2517;2573;2608;2644;2679;2715;2750;2786;2821;2857;2892;2972;3010;3048;3085;3123;3161;3198;3236;3274;3311;3416;3456;3496;3535;3575;3615;3655;3695;3735;3775;3992;4037;4081;4125;4170;4214;4259;4303;4347;4392;4658;4707;4755;4804;4853;4902;4951;4999;5048;5097;5412;5465;5518;5572;5625;5678;5731;5785;5838;5891;6255;6312;6370;6428;6485;6543;6601;6658;6716;6774;7186;7248;7311;7373;7435;7497;7559;7621;7683;7745;8207;8273;8340;8406;8473;8539;8606;8672;8739;8805>,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,90,<59;59;59;59;59;65;65;65;65;65;72;72;72;72;72;78;78;78;78;78;84;84;84;84;84;91;91;91;91;91;97;97;97;97;97;103;103;103;103;103;110;110;110;110;110;116;116;116;116;116;122;122;122;122;122;129;129;129;129;129;135;135;135;135;135;142;142;142;142;142;148;148;148;148;148;154;154;154;154;154;161;161;161;161;161;167;167;167;167;167;173;173;173;173;173;180;180;180;180;180>,,,,{drawcard=zi_effect_loop}
40145,Punch,強擊,Punch,강격,1,5,config/item/gem/icon_1_z_5.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,9,<308;313;317;322;326;331;336;340;345;350;357;362;367;372;377;382;387;392;397;402;413;418;423;428;434;439;444;449;455;460;474;480;485;491;496;502;508;513;519;524;554;561;567;573;579;585;591;598;604;610;647;654;660;667;674;681;687;694;701;708;752;759;766;774;781;788;796;803;811;818;869;877;885;893;901;909;917;925;933;941;998;1007;1015;1024;1032;1041;1050;1058;1067;1076;1140;1149;1158;1167;1177;1186;1195;1204;1214;1223>,22,<30;30;30;30;30;33;33;33;33;33;36;36;36;36;36;39;39;39;39;39;42;42;42;42;42;45;45;45;45;45;49;49;49;49;49;52;52;52;52;52;55;55;55;55;55;58;58;58;58;58;61;61;61;61;61;64;64;64;64;64;68;68;68;68;68;71;71;71;71;71;74;74;74;74;74;77;77;77;77;77;80;80;80;80;80;83;83;83;83;83;87;87;87;87;87;90;90;90;90;90>,,,,{drawcard=zi_effect_loop}
40146,Punch,強擊,Punch,강격,1,6,config/item/gem/icon_1_z_6.png,4,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=80},100,4,7,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,8,<440;447;453;460;466;473;480;486;493;499;510;517;524;532;539;546;553;560;567;574;590;597;605;612;620;627;634;642;649;657;678;686;693;701;709;717;725;733;741;749;792;801;810;818;827;836;845;854;862;871;924;934;943;953;963;972;982;992;1001;1011;1074;1084;1095;1105;1116;1126;1137;1148;1158;1169;1241;1252;1264;1275;1287;1298;1309;1321;1332;1344;1426;1438;1450;1463;1475;1487;1500;1512;1524;1536;1628;1641;1654;1668;1681;1694;1707;1720;1734;1747>,10,<308;313;317;322;326;331;336;340;345;350;357;362;367;372;377;382;387;392;397;402;413;418;423;428;434;439;444;449;455;460;474;480;485;491;496;502;508;513;519;524;554;561;567;573;579;585;591;598;604;610;647;654;660;667;674;681;687;694;701;708;752;759;766;774;781;788;796;803;811;818;869;877;885;893;901;909;917;925;933;941;998;1007;1015;1024;1032;1041;1050;1058;1067;1076;1140;1149;1158;1167;1177;1186;1195;1204;1214;1223>,23,<30;30;30;30;30;33;33;33;33;33;36;36;36;36;36;39;39;39;39;39;42;42;42;42;42;45;45;45;45;45;49;49;49;49;49;52;52;52;52;52;55;55;55;55;55;58;58;58;58;58;61;61;61;61;61;64;64;64;64;64;68;68;68;68;68;71;71;71;71;71;74;74;74;74;74;77;77;77;77;77;80;80;80;80;80;83;83;83;83;83;87;87;87;87;87;90;90;90;90;90>,,,,{drawcard=zi_effect_loop}
40151,Punch,強擊,Punch,강격,1,1,config/item/gem/icon_1_hu_1.png,5,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=400},100,5,7,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,8,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,14,<76;76;76;76;76;84;84;84;84;84;92;92;92;92;92;101;101;101;101;101;109;109;109;109;109;117;117;117;117;117;125;125;125;125;125;133;133;133;133;133;141;141;141;141;141;150;150;150;150;150;158;158;158;158;158;166;166;166;166;166;174;174;174;174;174;182;182;182;182;182;190;190;190;190;190;199;199;199;199;199;207;207;207;207;207;215;215;215;215;215;223;223;223;223;223;231;231;231;231;231>,,,,,,{drawcard=huang_effect_loop}
40152,Punch,強擊,Punch,강격,1,2,config/item/gem/icon_1_hu_2.png,5,"Offensive-type ",攻擊向符石,"Offensive-type ",공격 룬스톤,9999,{529=400},100,5,7,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,8,<680;690;700;711;721;731;741;751;762;772;789;800;811;821;832;843;854;865;876;887;911;923;934;946;957;969;981;992;1004;1015;1047;1059;1072;1084;1096;1108;1121;1133;1145;1157;1224;1238;1251;1265;1278;1292;1306;1319;1333;1346;1428;1443;1458;1473;1488;1503;1518;1533;1548;1563;1659;1676;1692;1708;1724;1741;1757;1773;1790;1806;1918;1935;1953;1971;1988;2006;2024;2041;2059;2077;2203;2222;2241;2260;2279;2298;2317;2336;2356;2375;2516;2536;2557;2577;2598;2618;2638;2659;2679;2700>,15,<114;114;114;114;114;126;126;126;126;126;139;139;139;139;139;151;151;151;151;151;163;163;163;163;163;175;175;175;175;175;188;188;188;188;188;200;200;200;200;200;212;212;212;212;212;224;224;224;224;224;237;237;237;237;237;249;249;249;249;249;261;261;261;261;261;273;273;273;273;273;286;286;286;286;286;298;298;298;298;298;310;310;310;310;310;322;322;322;322;322;335;335;335;335;335;347;347;347;347;347>,,,,,,{drawcard=huang_effect_loop}
