变量名,eventID,"
  _name
  ",delay,sound,damageSeg,hpSeg,segInterval,shaker,music,"zOrder ",move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
300336,612093,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,{offsetX=0;offsetY=0;zorder=-1;aniName=shuangfuzhanlong_skill2;aniLoop=false;lastTime=5500;screenPos=0;scale=0.5},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
301111,613001,"
  sneezing bear
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
301121,613002,,,,<0.3;0.3;0.4>,,<0;366.67;366.67>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
301131,613005,,,,<0.25;0.25;0.25;0.25>,,<0;566.67;633.33;633.33>,,,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
301211,614001,"
  tundra bear
  ",,,<0.5;0.5>,,<0;566.67>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
301221,614003,,,,<0.5;0.5>,,<0;366.67>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
301231,614005,,,,<0.5;0.5>,,<0;2466.67>,,,,,,,,,,,TRUE,,
301232,1,,,,,,,,,,,,,,,<90;614091>,,,,
301233,614091,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,{offsetX=-250;offsetY=250;addTolayer=-1;zorder=-99;aniName=moren;aniLoop=false;lastTime=8200;screenPos=0;scale=0.42},,,,,
,,,,,,,,,,,,,,,,,,,,
302111,615001,"
  geometric snowflake
  ",,,<0.3;0.3;0.4>,,<0;66.6;66.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
302121,615004,,,,<0.25;0.25;0.25;0.25>,,<0;66.6;66.6;400>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
302131,615008,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;66.6;233.3;66.6;166.6;833.3;1000>,,,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
302211,615101,"
  geometric snowflake
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
302221,615102,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;66.6;100;66.6;100;66.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
302231,615108,,,,<0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625;0.0625>,,<0;66.6;66.6;66.6;66.6;100;66.6;100;100;133.3;133.3;133.3;133.3;133.3;100;100>,,,,,,,,,,,FALSE,,
302232,1,,,,,,,,,,,,,,,<90;615191>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
302233,615191,,,,,,,,,,,,1,koudai_beijing/xuedi.skel,{offsetX=0;offsetY=0;addTolayer=-1;zorder=-99;aniName=jihexuehua_shengdanpifu_skill2;aniLoop=false;lastTime=12033.3;screenPos=0;scale=0.66},,,TRUE,,
,,,,,,,,,,,,,,,,,,FALSE,,
314111,633001,"
  Single headed
  dragon
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314121,633002,"
  Single headed
  dragon
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314131,633004,"
  Single Dragon 1
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314132,633005,"
  Single Dragon 2
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314133,633006,"
  Single Dragon 3
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314134,633007,"
  Single Dragon 4
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314135,633008,"
  Single Dragon 5
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314136,633009,"
  Single Dragon 6
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
314211,634001,"
  Two- headed Tyrannosaurus
  ",,,<0.25;0.25;0.25;0.25>,,<0;366.6;333.3;400>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314221,634005,"
  Two- headed Tyrannosaurus
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314231,634006,"
  Two- headed Tyrannosaurus
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314232,1,,,,,,,,,,,<{delay=0;hide=true;lastTime=1200}>,,,,<90;634092;634093>,,FALSE,,
314233,634092,"
  lower level
  ",,,,,,,,,,,1,koudai_shuangshoubaolong/hero_shuangshoubaolong.skel,"{offsetX=0;offsetY=-100;addTolayer=-1;zorder=1;aniName=skill2_bottom;aniLoop=false;lastTime=5000;screenPos=0;scale=0.66} ",,,FALSE,,
314234,634093,"
  sudu_bj_guang
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-1;aniName=shuangshoubaolong_skill2;aniLoop=false;lastTime=5000;screenPos=0;scale=0.66} ",,,FALSE,,
314235,634007,"
  extra 2
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314236,634008,"
  extra 3
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314237,634009,"
  extra 4
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314238,634010,"
  extra 5
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314239,634011,"
  extra 6
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
314311,635001,"
  three dragons
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314321,635002,"
  three dragons
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
314331,635003,"
  three dragons
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314332,1,"
  target moving
  hide
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=4600}>,,,,<90;635092;635093;635094>,,FALSE,,
314333,635092,"
  sudu_bj_guang
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=3;aniName=sanshouelong_skill2;aniLoop=false;lastTime=9466.6;screenPos=0;scale=1} ",,,FALSE,,
314334,635093,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=2;aniName=sanshouelong_skill2;aniLoop=false;lastTime=9466.6;screenPos=0;scale=1} ",,,FALSE,,
314335,635094,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=1;aniName=sanshouelong_skill2;aniLoop=false;lastTime=9466.6;screenPos=0;scale=1} ",,,FALSE,,
314336,635004,"
  extra 2
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314337,635005,"
  extra 3
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314338,635006,"
  extra 4
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314339,635007,"
  extra 5
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
314340,635008,"
  extra 6
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,
,,,,,,,,,,,,,,,,,,,,
315111,636001,"
  burning bug
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315121,636002,"
  burning bug
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315131,636003,"
  burning bug
  ",,,<0.25;0.25;0.25;0.25>,,<0;166.5;166.5;166.5>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
315211,637001,"
  Vulcan Moth
  ",,,<0.3;0.3;0.4>,,<0;166.5;166.5>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315221,637004,"
  Vulcan Moth
  ",,,<0.3;0.3;0.4>,,<0;199.8;199.8>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
315231,637007,"
  Vulcan Moth
  ",,,<0.1;0.1;0.1;0.2;0.2;0.3>,,<0;233.1;233.1;266.4;266.4;233.1>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
315232,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=9999;lastTime=10000}>,,,,,,<90;637092>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
315233,637092,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-1;aniName=huoshene_skill2;aniLoop=false;lastTime=8791.2;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
316111,638001,"
  Coppaluong
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
316121,638002,"
  Coppaluong
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
316131,638007,"
  Coppaluong
  ",,,<0.5;0.5>,,<0;233>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
316132,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=9999;lastTime=10000}>,,,,,,<90;638091;638092>,{bones=<hitman1;hitman2;hitman3>},TRUE,,
316133,638091,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,"{offsetX=-430;offsetY=-80;addTolayer=-1;zorder=-1;aniName=goupaluweng_skill2;aniLoop=false;lastTime=6860;screenPos=0;scale=0.68} ",,,TRUE,,
316134,638092,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{offsetX=-400;offsetY=-70;addTolayer=-1;zorder=-5;aniName=goupaluweng_skill2;aniLoop=false;lastTime=6860;screenPos=0;scale=0.76} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
317111,639001,"
  Delakion
  ",,,<0.5;0.5>,,<0;266>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
317121,639003,"
  Delakion
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
317131,639004,"
  Delakion
  ",,,<0.5;0.5>,,<0;2033>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
317132,1,"
  target moving
  hide
  ",,,,,,,,,,,,,,<90;639091;639092>,{bones=<hitman_move>},TRUE,,
317133,639091,"
  Delakion
  ",,,,,,,,,,,1,koudai_beijing/dizhen.skel,"{offsetX=-100;offsetY=-80;addTolayer=-1;zorder=-1;aniName=dailajiweng_skill2;aniLoop=false;lastTime=11400;screenPos=0;scale=0.66} ",,,TRUE,,
317134,639092,"
  Delakion
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=-80;addTolayer=-1;zorder=-5;aniName=dailajiweng_skill2;aniLoop=false;lastTime=11400;screenPos=0;scale=0.66} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
318111,640001,"
  Billigion _
  ",,,<0.5;0.5>,,<0;266>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
318121,640004,"
  Billigion _
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
318131,640005,"
  Billigion _
  ",,,<0.5;0.5>,,<0;858>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
318132,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=9;lastTime=10000}>,,<{delay=0;hide=false;lastTime=10000}>,,,,<90;640091;640092;640093>,{bones=<hitman_move1;hitman_move2;hitman_move3>},TRUE,,
318133,640091,"
  bilijiweng
  ",,,,,,,,,,,1,koudai_bilijiweng/hero_bilijiweng.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=5;aniName=skill2_hou;aniLoop=false;lastTime=9274;screenPos=0;scale=0.66} ",,,TRUE,,
318134,640092,"
  shuimian
  ",,,,,,,,,,,1,koudai_beijing/shuimian.skel,"{offsetX=0;offsetY=-30;addTolayer=-1;zorder=-1;aniName=bilijiweng_skill2;aniLoop=false;lastTime=9274;screenPos=0;scale=0.66} ",,,TRUE,,
318135,640093,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-5;aniName=bilijiweng_skill2;aniLoop=false;lastTime=9274;screenPos=0;scale=0.66} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
320111,642001,"
  thunder cloud
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
320121,642002,"
  thunder cloud
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
320131,642003,"
  12966.7
  ",,,<0.5;0.5>,,<0;633.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
320132,1,"
  target moving
  hide
  ",,,,,,,,,,,,,,<90;642091>,{bones=<hitman_move1>},TRUE,,
320133,642091,"
  cloud
  ",,,,,,,,,,,1,koudai_beijing/cloud.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-1;aniName=leidianyun_skill2;aniLoop=false;lastTime=12966.7;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
321111,643001,"
  Rashiram
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
321121,643002,"
  Rashiram
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
321131,643003,"
  Rashiram
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;133.3;433.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
321132,1,,,,,,,,,,,<{delay=0;hide=true;lastTime=15200}>,,,,<90;643092;643093;643094>,,TRUE,,
321133,643092,"
  shanlin
  ",,,,,,,,,,,1,koudai_beijing/shanlin.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-10;aniName=laixilamu_skill2;aniLoop=false;lastTime=15200;screenPos=0;scale=0.7} ",,,,,
321134,643093,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-50;aniName=laixilamu_skill2;aniLoop=false;lastTime=15200;screenPos=0;scale=0.7} ",,,,,
321135,643094,"
  senlin2
  ",,,,,,,,,,,1,koudai_beijing/senlin2.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-100;aniName=laixilamu_skill2;aniLoop=false;lastTime=15200;screenPos=0;scale=0.7} ",,,,,
,,,,,,,,,,,,,,,,,,,,
322111,644001,"
  czech rom
  ",,,<0.5;0.5>,,<0;200>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
322121,644004,"
  czech rom
  ",,,<0.5;0.5>,,<0;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
322131,644007,"
  czech rom
  ",,,<0.2;0.1;0.1;0.1;0.1;0.4>,,<0;8517;220;220;220;1517>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
322132,1,,,,,,,,,<{delay=0;zorder=9999;lastTime=17160}>,,,,,,<90;644091;644092;644093>,{bones=<hitman_move>},TRUE,,
322133,644091,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=40;addTolayer=1;zorder=10;aniName=jiekeluomu_skill2_qian;aniLoop=false;lastTime=17320;screenPos=0;scale=0.65} ",,,,,
322134,644092,"
  diqiuchengshi
  ",,,,,,,,,,,1,koudai_beijing/diqiuchengshi.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-50;aniName=jiekeluomu_skill2;aniLoop=false;lastTime=17320;screenPos=0;scale=0.65} ",,,,,
322135,644093,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-100;aniName=jiekeluomu_skill2_hou;aniLoop=false;lastTime=17320;screenPos=0;scale=0.65} ",,,,,
,,,,,,,,,,,,,,,,,,,,
324111,646001,"
  Kyurem
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
324121,646002,"
  Kyurem
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
324131,646003,"
  20000
  ",,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;200;133.3;133.3;200;200;566.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
324132,1,"
  mobile hide
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=14066.6};{delay=1300;hide=true;lastTime=4633.3}>,,,,<90;646092;646093;646094;646095;646096>,{bones=<hitman_move3>},TRUE,,
324133,646092,"
  before skill2
  ",,,,,,,,,,,1,koudai_qiuleimu/hero_qiuleimu.skel,"{offsetX=0;offsetY=-35;addTolayer=1;zorder=99;aniName=skill2_qian;aniLoop=false;lastTime=20000;screenPos=0;scale=0.88} ",,,,,
324134,646093,"
  bingchuan2
  ",,,,,,,,,,,1,koudai_beijing/bingchuan2.skel,"{offsetX=0;offsetY=-35;addTolayer=1;zorder=50;aniName=qiuleimu_qian;aniLoop=false;lastTime=20000;screenPos=0;scale=0.65} ",,,,,
324135,646094,"
  bingchuan
  ",,,,,,,,,,,1,koudai_beijing/bingchuan.skel,"{offsetX=0;offsetY=50;addTolayer=-1;zorder=-35;aniName=qiuleimu_skill2;aniLoop=false;lastTime=20000;screenPos=0;scale=0.65} ",,,,,
324136,646095,"
  bingchuan2
  ",,,,,,,,,,,1,koudai_beijing/bingchuan2.skel,"{offsetX=0;offsetY=-35;addTolayer=-1;zorder=-100;aniName=qiuleimu_hou;aniLoop=false;lastTime=20000;screenPos=0;scale=0.65} ",,,,,
324137,646096,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=-35;addTolayer=-1;zorder=-150;aniName=qiuleimu_skill2;aniLoop=false;lastTime=20000;screenPos=0;scale=0.65} ",,,,,
,,,,,,,,,,,,,,,,,,,,
326111,648001,"
  Meloetta_Song _ _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326121,648003,"
  Meloetta_Song _ _
  ",,,<0.25;0.25;0.25;0.25>,,<0;233.3;266.6;266.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326131,648008,"
  Meloetta_Song _ _
  ",,,<0.3;0.3;0.4>,,<0;366.6;333.3>,,,,,,,,,,,TRUE,,
326132,1,"
  ult skip
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=24000}>,,,,<90;648091;648092>,,TRUE,,
326133,648091,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=1;zorder=99;aniName=meiluoyeta_skill2_qian;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
326134,648092,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=99;aniName=meiluoyeta_skill2;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
326411,648002,"
  Meloetta_Dance Steps _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326421,648007,"
  Meloetta_Dance Steps _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326431,648008,"
  Meloetta_Dance Steps _
  ",,,<0.3;0.3;0.4>,,<0;366.6;333.3>,,,,,,,,,,,TRUE,,
326432,1,"
  ult skip
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=24000}>,,,,<90;648093;648094>,,TRUE,,
326433,648093,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=1;zorder=99;aniName=meiluoyeta_skill2_qian;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
326434,648094,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=99;aniName=meiluoyeta_skill2;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
326211,648052,"
  Meloetta_Dance Steps _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326221,648057,"
  Meloetta_Dance Steps _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326231,648008,"
  Meloetta_Dance Steps _
  ",,,<0.3;0.3;0.4>,,<0;366.6;333.3>,,,,,,,,,,,TRUE,,
326232,1,"
  ult skip
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=24000}>,,,,<90;648095;648096>,,TRUE,,
326233,648095,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=1;zorder=99;aniName=meiluoyeta_skill2_qian;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
326234,648096,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=99;aniName=meiluoyeta_skill2;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
326311,648051,"
  Meloetta_Song _ _
  ",,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326321,648053,"
  Meloetta_Song _ _
  ",,,<0.25;0.25;0.25;0.25>,,<0;233.3;266.6;266.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
326331,648008,"
  Meloetta_Song _ _
  ",,,<0.3;0.3;0.4>,,<0;366.6;333.3>,,,,,,,,,,,TRUE,,
326332,1,"
  ult skip
  ",,,,,,,,,,<{delay=0;hide=true;lastTime=24000}>,,,,<90;648097;648098>,,TRUE,,
326333,648097,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=1;zorder=99;aniName=meiluoyeta_skill2_qian;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
326334,648098,"
  Stage 3
  ",,,,,,,,,,,1,koudai_beijing/wutai3.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=99;aniName=meiluoyeta_skill2;aniLoop=false;lastTime=24000;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
327111,649001,"
  Genesect
  ",,,<0.3;0.3;0.4>,,<0;400;600>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
327121,649004,,,,<0.25;0.25;0.25;0.25>,,<0;133.3;166.6;166.6>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
327131,649008,"
  15266.6
  ",,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;1900;166.6;166.6;200;166.6;166.6>,,,,,,,,,,,TRUE,,
327132,1,"
  ult skip
  ",,,,,,,,,,,,,,<90;649091;649092;649093>,{bones=<hitman_move1;hitman_move2>},TRUE,,
327133,649091,"
  the altar
  ",,,,,,,,,,,1,koudai_beijing/jitan.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-1;aniName=gnskt_sk2;aniLoop=false;lastTime=15266.6;screenPos=0;scale=0.66} ",,,TRUE,,
327134,649092,"
  Earth
  ",,,,,,,,,,,1,koudai_beijing/diqiu.skel,"{offsetX=60;offsetY=30;addTolayer=-1;zorder=-2;aniName=gnskt_skill2;aniLoop=false;lastTime=15266.6;screenPos=0;scale=0.72} ",,,TRUE,,
327135,649093,"
  sky x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-3;aniName=gnskt_skill2;aniLoop=false;lastTime=15266.6;screenPos=0;scale=0.7} ",,,TRUE,,
327171,649015,,,,<1>,,<0>,,,,,,,,,,,FALSE,,{lifeBar={show=true}}
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
325111,647001,"
  Keldeo
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
325121,647002,"
  Keldeo
  ",,,<0.5;0.5>,,<0;792>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
325131,647004,"
  Keldeo
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
325132,1,"
  target moving
  hide
  ",,,,,,,,<{delay=0;zorder=9999;lastTime=8745}>,,,,,,<90;647091;647092;647093>,{bones=<hitman_move>},TRUE,,
325133,647091,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,"{offsetX=0;offsetY=-30;addTolayer=1;zorder=99;aniName=kailudiou_skill2_qian;aniLoop=false;lastTime=8785;screenPos=0;scale=0.7} ",,,TRUE,,
325134,647092,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,"{offsetX=0;offsetY=-30;addTolayer=-1;zorder=-10;aniName=kailudiou_skill2_hou;aniLoop=false;lastTime=8785;screenPos=0;scale=0.7} ",,,TRUE,,
325135,647093,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,"{offsetX=0;offsetY=0;addTolayer=-1;zorder=-150;aniName=kailudiou_skill2;aniLoop=false;lastTime=8845;screenPos=0;scale=0.7} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
