变量名,drawType,"
  _comment
  ",drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,limit_box_rmb1_2681,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1342,limit_box_rmb1_2681,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,limit_box_rmb10_2681,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1352,limit_box_rmb10_2681,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1353,limit_box_rmb10_2681,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1354,limit_box_rmb10_2681,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1355,limit_box_rmb10_2681,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1356,limit_box_rmb10_2681,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,limit_box_rmb1_2741,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1362,limit_box_rmb1_2741,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,limit_box_rmb10_2741,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1372,limit_box_rmb10_2741,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1373,limit_box_rmb10_2741,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1374,limit_box_rmb10_2741,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1375,limit_box_rmb10_2741,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1376,limit_box_rmb10_2741,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,limit_box_rmb1_2861,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1382,limit_box_rmb1_2861,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,limit_box_rmb10_2861,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1392,limit_box_rmb10_2861,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1393,limit_box_rmb10_2861,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1394,limit_box_rmb10_2861,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1395,limit_box_rmb10_2861,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1396,limit_box_rmb10_2861,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,limit_box_rmb1_2951,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1401,limit_box_rmb1_2951,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,limit_box_rmb10_2951,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1412,limit_box_rmb10_2951,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1413,limit_box_rmb10_2951,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1414,limit_box_rmb10_2951,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1415,limit_box_rmb10_2951,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1416,limit_box_rmb10_2951,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,limit_box_rmb1_3051,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1421,limit_box_rmb1_3051,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,limit_box_rmb10_3051,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1432,limit_box_rmb10_3051,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1433,limit_box_rmb10_3051,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1434,limit_box_rmb10_3051,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1435,limit_box_rmb10_3051,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1436,limit_box_rmb10_3051,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,limit_box_rmb1_3121,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1441,limit_box_rmb1_3121,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,limit_box_rmb10_3121,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1452,limit_box_rmb10_3121,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1453,limit_box_rmb10_3121,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1454,limit_box_rmb10_3121,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1455,limit_box_rmb10_3121,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1456,limit_box_rmb10_3121,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,limit_box_rmb1_3211,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1461,limit_box_rmb1_3211,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,limit_box_rmb10_3211,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1472,limit_box_rmb10_3211,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1473,limit_box_rmb10_3211,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1474,limit_box_rmb10_3211,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1475,limit_box_rmb10_3211,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1476,limit_box_rmb10_3211,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,limit_box_rmb1_3361,"
  Every ten consecutive
  draws - there must be accessories and star upgrade props
  ",3,10,,,,,,,,,,{150=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
1481,limit_box_rmb1_3361,"
  Regular single
  draw - base output
  ",0,1,,,,,,,,,,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,limit_box_rmb10_3361,"
  Ten in a row - purple carrying props - follow-up with
  normal probability - 15 times
  ",1,10,0.04,0.09,,19,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1492,limit_box_rmb10_3361,"
  Ten in a row - purple carrying props - out about 18
  times after the fourth
  ",1,10,0.08,0.15,1,11,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1493,limit_box_rmb10_3361,"
  Ten consecutive - out of purple carrying
  props - out about 9 times after the fourth time
  ",1,10,0.2,0.3,1,5,,,,,,{150=1;162=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;162=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;162=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1494,limit_box_rmb10_3361,"
  Ten in a row - Accessory
  Awakening Materials - Subsequent Normal Probability - 11 Times
  ",1,10,0.06,0.12,,6,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1495,limit_box_rmb10_3361,"
  Ten companies - Awakening
  materials for accessories - about 5 times after the second time
  ",1,10,0.2,0.3,1,2,,,,,,{150=1;151=1;152=3;1101=1;153=1;154=2;160=1},100,{150=1;151=1;152=3;1101=1;153=2;154=1;160=1},100,{150=1;151=1;152=4;1101=1;153=1;154=1;160=1},100,,0,,0,,0,,0,,0,,0,,0
1496,limit_box_rmb10_3361,"
  regular ten
  ",0,1,,,,,,,,,,{150=1;152=3;1101=1;153=2;154=2;160=1},100,{150=1;152=3;1101=1;153=1;154=2;160=1;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},100,{150=1;152=4;1101=1;153=1;154=2;160=1},100,{150=1;152=4;1101=1;153=2;154=1;160=1},100,{150=1;152=4;1101=1;153=1;154=1;160=1;161=1},100,{150=1;152=4;1101=1;153=1;154=2;161=1},100,{150=1;152=3;1101=1;153=1;154=3;160=1},0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,limit_up_rmb1_1071,"
  Diamond Paid
  Single Draw
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
2002,limit_up_rmb1_1071,"
  Diamond paid
  single draw - A -level card must be issued
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2003,limit_up_rmb1_1071,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2004,limit_up_rmb1_1071,"
  15 subsequent consecutively
  get an additional S -level card (probability) UP
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2005,limit_up_rmb1_1071,"
  ( After 10 times, it will be a pan-card
  pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1200=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,limit_up_rmb10_1071,"
  The first ten consecutive - single S
  ",4,1,,,,,,,,,,{1200=1;205=3;206=6},100,{1200=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
2012,limit_up_rmb10_1071,"
  10 consecutive
  draws - regular output (up to 2 )
  ",0,2,,,20,,,,,,,{1200=1;205=3;206=6},150,{1200=1;205=4;206=5},100,{1200=1;205=5;206=4},50,{1200=2;205=3;206=5},30,{1200=2;205=4;206=4},20,{1200=2;205=5;206=3},10,{1200=3;205=2;206=5},0,{1200=3;205=3;206=4},0,{1200=3;205=4;206=3},0,,0
2013,limit_up_rmb10_1071,"
  10 consecutive
  draws - regular output ( after 10 draws, it will be a pan-card
  pool )
  ",0,22,,,,,,,,,,{1201=1;205=3;206=6},150,{1201=1;205=4;206=5},100,{1201=1;205=5;206=4},50,{1201=2;205=3;206=5},30,{1201=2;205=4;206=4},20,{1201=2;205=5;206=3},10,{1201=3;205=2;206=5},0,{1201=3;205=3;206=4},0,{1201=3;205=4;206=3},0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,limit_up_rmb1_1161,"
  Diamond Paid
  Single Draw
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
2022,limit_up_rmb1_1161,"
  Diamond paid
  single draw - A -level card must be issued
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2023,limit_up_rmb1_1161,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1202=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2024,limit_up_rmb1_1161,"
  15 subsequent consecutively
  get an additional S -level card (probability) UP
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1202=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
2025,limit_up_rmb1_1161,"
  ( After 10 times, it will be a pan-card
  pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1202=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
