变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
1372,20903,( Drop Item 2 Equipment Scroll 11) ( Elite 9-03) ( Elite Level ),100,1,0.5,0.8,0.5
1373,20903,( Drop item 3 Mare sheep pieces ) ( Elite 9-03) ( Elite level ),20881,1,0.26,0.65,0.5
1376,20904,( Drop Item 1 Enhanced Potion ) ( Elite 9-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1377,20904,( Drop Item 2 Equipment Scroll 11) ( Elite 9-04) ( Elite Level ),100,1,0.5,0.8,0.5
1378,20904,( Drop item 3 seal ball fragments ) ( Elite 9-04) ( Elite level ),21861,1,0.26,0.65,0.5
1381,20905,( Drop Item 1 Enhanced Potion ) ( Elite 9-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1382,20905,( Drop Item 2 Equipment Scroll 11) ( Elite 9-05) ( Elite Level ),100,1,0.5,0.8,0.5
1383,20905,( Drop item 3 single-headed dragon fragments ) ( Elite 9-05) ( Elite level ),23141,1,0.26,0.65,0.5
1386,21001,( Drop Item 1 Enhanced Potion ) ( Elite 10-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1387,21001,( Drop Item 2 Equipment Scroll 11) ( Elite 10-01) ( Elite Level ),100,1,0.5,0.8,0.5
1388,21001,( Drop item 3 Sneezing Bear fragments ) ( Elite 10-01) ( Elite level ),23011,1,0.26,0.65,0.5
1391,21002,( Drop Item 1 Enhanced Potion ) ( Elite 10-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1392,21002,( Drop Item 2 Equipment Scroll 11) ( Elite 10-02) ( Elite Level ),100,1,0.5,0.8,0.5
1393,21002,( Drop item 3 puff puff fragments ) ( Elite 10-02) ( Elite level ),23431,1,0.26,0.65,0.5
1396,21003,( Drop Item 1 Enhanced Potion ) ( Elite 10-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1397,21003,( Drop Item 2 Equipment Scroll 11) ( Elite 10-03) ( Elite Level ),100,1,0.5,0.8,0.5
1398,21003,( Drop item 3 Gyarados fragments ) ( Elite 10-03) ( Elite level ),20631,1,0.26,0.65,0.5
1401,21004,( Drop Item 1 Enhanced Potion ) ( Elite 10-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1402,21004,( Drop Item 2 Equipment Scroll 11) ( Elite 10-04) ( Elite Level ),100,1,0.5,0.8,0.5
1403,21004,( Drop item 3 centipede fragments ) ( Elite 10-04) ( Elite level ),22681,1,0.26,0.65,0.5
1406,21005,( Drop Item 1 Enhanced Potion ) ( Elite 10-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1407,21005,( Drop Item 2 Equipment Scroll 11) ( Elite 10-05) ( Elite Level ),100,1,0.5,0.8,0.5
1408,21005,( Drop item 3 night watch spirit fragments ) ( elite 10-05) ( elite level ),21811,1,0.26,0.65,0.5
1411,21101,( Drop Item 1 Enhanced Potion ) ( Elite 11-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1412,21101,( Drop Item 2 Equipment Scroll 11) ( Elite 11-01) ( Elite Level ),100,1,0.5,0.8,0.5
1413,21101,( Drop item 3 Harry chestnut pieces ) ( Elite 11-01) ( Elite level ),23281,1,0.26,0.65,0.5
1416,21102,( Drop Item 1 Enhanced Potion ) ( Elite 11-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1417,21102,( Drop Item 2 Equipment Scroll 11) ( Elite 11-02) ( Elite Level ),100,1,0.5,0.8,0.5
1418,21102,( Drop item 3 Iron arm gun shrimp fragments ) ( Elite 11-02) ( Elite level ),23471,1,0.26,0.65,0.5
1421,21103,( Drop Item 1 Enhanced Potion ) ( Elite 11-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1422,21103,( Drop Item 2 Equipment Scroll 11) ( Elite 11-03) ( Elite Level ),100,1,0.5,0.8,0.5
1423,21103,( Drop item 3 lazy otter fragments ) ( Elite 11-03) ( Elite level ),21421,1,0.26,0.65,0.5
1426,21104,( Drop Item 1 Enhanced Potion ) ( Elite 11-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1427,21104,( Drop Item 2 Equipment Scroll 11) ( Elite 11-04) ( Elite Level ),100,1,0.5,0.8,0.5
1428,21104,( Drop item 3 kitten fragments ) ( Elite 11-04) ( Elite level ),22071,1,0.26,0.65,0.5
1431,21105,( Drop Item 1 Enhanced Potion ) ( Elite 11-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1432,21105,( Drop Item 2 Equipment Scroll 11) ( Elite 11-05) ( Elite Level ),100,1,0.5,0.8,0.5
1433,21105,( Drop item 3 pieces of Cocoa Dora ) ( Elite 11-05) ( Elite level ),21501,1,0.26,0.65,0.5
1436,21201,( Drop Item 1 Enhanced Potion ) ( Elite 12-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1437,21201,( Drop Item 2 Equipment Scroll 11) ( Elite 12-01) ( Elite Level ),100,1,0.5,0.8,0.5
1438,21201,( Drop item 3 Carrying the small craftsman fragments ) ( Elite 12-01) ( Elite level ),22631,1,0.26,0.65,0.5
1441,21202,( Drop Item 1 Enhanced Potion ) ( Elite 12-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1442,21202,( Drop Item 2 Equipment Scroll 11) ( Elite 12-02) ( Elite Level ),100,1,0.5,0.8,0.5
1443,21202,( Drop item 3 single scabbard fragments ) ( Elite 12-02) ( Elite level ),23411,1,0.26,0.65,0.5
1446,21203,( Drop Item 1 Enhanced Potion ) ( Elite 12-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1447,21203,( Drop Item 2 Equipment Scroll 11) ( Elite 12-03) ( Elite Level ),100,1,0.5,0.8,0.5
1448,21203,( Drop item 3 Lalu drawing fragments ) ( Elite 12-03) ( Elite level ),21391,1,0.26,0.65,0.5
1451,21204,( Drop Item 1 Enhanced Potion ) ( Elite 12-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1452,21204,( Drop Item 2 Equipment Scroll 11) ( Elite 12-04) ( Elite Level ),100,1,0.5,0.8,0.5
1453,21204,( Drop item 3 Turtle fragments ) ( Elite 12-04 ) ( Elite level ),22011,1,0.26,0.65,0.5
1456,21205,( Drop Item 1 Enhanced Potion ) ( Elite 12-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1457,21205,( Drop Item 2 Equipment Scroll 11) ( Elite 12-05) ( Elite Level ),100,1,0.5,0.8,0.5
1458,21205,( Drop item 3 Heracross fragments ) ( Elite 12-05) ( Elite level ),21071,1,0.26,0.65,0.5
1461,21301,( Drop Item 1 Enhanced Potion ) ( Elite 13-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1462,21301,( Drop Item 2 Equipment Scroll 11) ( Elite 13-01) ( Elite Level ),100,1,0.5,0.8,0.5
1463,21301,( Drop item 3 rock snake fragments ) ( Elite 13-01) ( Elite level ),20401,1,0.26,0.65,0.5
1466,21302,( Drop Item 1 Enhanced Potion ) ( Elite 13-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1467,21302,( Drop Item 2 Equipment Scroll 11) ( Elite 13-02) ( Elite Level ),100,1,0.5,0.8,0.5
1468,21302,( Drop Item 3 Floating · Female Fragment ) ( Elite 13-02) ( Elite Level ),22921,1,0.26,0.65,0.5
1471,21303,( Drop Item 1 Enhanced Potion ) ( Elite 13-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1472,21303,( Drop Item 2 Equipment Scroll 11) ( Elite 13-03) ( Elite Level ),100,1,0.5,0.8,0.5
1473,21303,( Drop item 3 Absolu fragments ) ( Elite 13-03) ( Elite level ),21841,1,0.26,0.65,0.5
1476,21304,( Drop Item 1 Enhanced Potion ) ( Elite 13-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1477,21304,( Drop Item 2 Equipment Scroll 11) ( Elite 13-04) ( Elite Level ),100,1,0.5,0.8,0.5
1478,21304,( Drop item 3 pieces of electric mouse ) ( Elite 13-04) ( Elite level ),22891,1,0.26,0.65,0.5
1481,21305,( Drop Item 1 Enhanced Potion ) ( Elite 13-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1482,21305,( Drop Item 2 Equipment Scroll 11) ( Elite 13-05) ( Elite Level ),100,1,0.5,0.8,0.5
1483,21305,( Drop item 3 Deruby Fragments ) ( Elite 13-05) ( Elite level ),21171,1,0.26,0.65,0.5
1486,21401,( Drop Item 1 Enhanced Potion ) ( Elite 14-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1487,21401,( Drop Item 2 Equipment Scroll 11) ( Elite 14-01) ( Elite Level ),100,1,0.5,0.8,0.5
1488,21401,( Drop item 3 fragments of fossil helmet ) ( Elite 14-01) ( Elite level ),20691,1,0.26,0.65,0.5
1491,21402,( Drop Item 1 Enhanced Potion ) ( Elite 14-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1492,21402,( Drop Item 2 Equipment Scroll 11) ( Elite 14-02) ( Elite Level ),100,1,0.5,0.8,0.5
1493,21402,( Drop item 3 Thunder Fragments ) ( Elite 14-02) ( Elite level ),21221,1,0.26,0.65,0.5
1496,21403,( Drop Item 1 Enhanced Potion ) ( Elite 14-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1497,21403,( Drop Item 2 Equipment Scroll 11) ( Elite 14-03) ( Elite Level ),100,1,0.5,0.8,0.5
1498,21403,( Drop item 3 Casey pieces ) ( Elite 14-03) ( Elite level ),20261,1,0.26,0.65,0.5
1501,21404,( Drop Item 1 Enhanced Potion ) ( Elite 14-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1502,21404,( Drop Item 2 Equipment Scroll 11) ( Elite 14-04) ( Elite Level ),100,1,0.5,0.8,0.5
1503,21404,( Drop item 3 pieces of Pichu) ( Elite 14-04) ( Elite level ),20091,1,0.26,0.65,0.5
1506,21405,( Drop Item 1 Enhanced Potion ) ( Elite 14-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1507,21405,( Drop Item 2 Equipment Scroll 11) ( Elite 14-05) ( Elite Level ),100,1,0.5,0.8,0.5
1508,21405,( Drop item 3 magnetite fragments ) ( elite 14-05) ( elite level ),20331,1,0.26,0.65,0.5
1511,21501,( Drop Item 1 Enhanced Potion ) ( Elite 15-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1512,21501,( Drop Item 2 Equipment Scroll 11) ( Elite 15-01) ( Elite Level ),100,1,0.5,0.8,0.5
1513,21501,( Drop item 3 Frog Seed Fragments ) ( Elite 15-01) ( Elite Level ),20001,1,0.26,0.65,0.5
1516,21502,( Drop Item 1 Enhanced Potion ) ( Elite 15-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1517,21502,( Drop Item 2 Equipment Scroll 11) ( Elite 15-02) ( Elite Level ),100,1,0.5,0.8,0.5
1518,21502,( Drop item 3 wooden gecko fragments ) ( Elite 15-02) ( Elite level ),21291,1,0.26,0.65,0.5
1521,21503,( Drop Item 1 Enhanced Potion ) ( Elite 15-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1522,21503,( Drop Item 2 Equipment Scroll 11) ( Elite 15-03) ( Elite Level ),100,1,0.5,0.8,0.5
1523,21503,( Drop item 3 Cocoa Dora Fragments ) ( Elite 15-03) ( Elite level ),21501,1,0.26,0.65,0.5
1526,21504,( Drop Item 1 Enhanced Potion ) ( Elite 15-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1527,21504,( Drop Item 2 Equipment Scroll 11) ( Elite 15-04) ( Elite Level ),100,1,0.5,0.8,0.5
1528,21504,( Drop item 3 Suicune fragments ) ( Elite 15-04) ( Elite level ),21241,1,0.26,0.65,0.5
1531,21505,( Drop Item 1 Enhanced Potion ) ( Elite 15-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1532,21505,( Drop Item 2 Equipment Scroll 11) ( Elite 15-05) ( Elite Level ),100,1,0.5,0.8,0.5
1533,21505,( Drop item 3 Young Geras Fragments ) ( Elite 15-05) ( Elite level ),21251,1,0.22,0.52,0.5
1536,21601,( Drop Item 1 Enhanced Potion ) ( Elite 16-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1537,21601,( Drop Item 2 Equipment Scroll 11) ( Elite 16-01) ( Elite Level ),100,1,0.5,0.8,0.5
1538,21601,( Drop item 3 mini ice pieces ) ( Elite 16-01) ( Elite level ),22871,1,0.26,0.65,0.5
1541,21602,( Drop Item 1 Enhanced Potion ) ( Elite 16-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1542,21602,( Drop Item 2 Equipment Scroll 11) ( Elite 16-02) ( Elite Level ),100,1,0.5,0.8,0.5
1543,21602,( Drop item 3 lazy otter fragments ) ( elite 16-02) ( elite level ),21421,1,0.26,0.65,0.5
1546,21603,( Drop Item 1 Enhanced Potion ) ( Elite 16-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1547,21603,( Drop Item 2 Equipment Scroll 11) ( Elite 16-03) ( Elite Level ),100,1,0.5,0.8,0.5
1548,21603,( Drop item 3 Ice Dragon Fragment ) ( Elite 16-03) ( Elite level ),23501,1,0.26,0.65,0.5
1551,21604,( Drop Item 1 Enhanced Potion ) ( Elite 16-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1552,21604,( Drop Item 2 Equipment Scroll 11) ( Elite 16-04) ( Elite Level ),100,1,0.5,0.8,0.5
1553,21604,( Drop item 3 Yandi fragments ) ( Elite 16-04) ( Elite level ),21231,1,0.26,0.65,0.5
1556,21605,( Drop Item 1 Enhanced Potion ) ( Elite 16-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1557,21605,( Drop Item 2 Equipment Scroll 11) ( Elite 16-05) ( Elite Level ),100,1,0.5,0.8,0.5
1558,21605,( Drop item 3 geometric snowflake fragments ) ( Elite 16-05) ( Elite level ),23021,1,0.26,0.65,0.5
1561,21701,( Drop Item 1 Enhanced Potion ) ( Elite 17-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1562,21701,( Drop Item 2 Equipment Scroll 11) ( Elite 17-01) ( Elite Level ),100,1,0.5,0.8,0.5
1563,21701,( Drop item 3 Iron arm gun shrimp fragments ) ( Elite 17-01) ( Elite level ),23471,1,0.26,0.65,0.5
1566,21702,( Drop Item 1 Enhanced Potion ) ( Elite 17-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1567,21702,( Drop Item 2 Equipment Scroll 11) ( Elite 17-02) ( Elite Level ),100,1,0.5,0.8,0.5
1568,21702,( Drop item 3 Huabeibei Fragment ) ( Elite 17-02) ( Elite level ),23351,1,0.26,0.65,0.5
1571,21703,( Drop Item 1 Enhanced Potion ) ( Elite 17-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1572,21703,( Drop Item 2 Equipment Scroll 11) ( Elite 17-03) ( Elite Level ),100,1,0.5,0.8,0.5
1573,21703,( Drop item 3 Lion Pieces ) ( Elite 17-03) ( Elite level ),23341,1,0.26,0.65,0.5
1576,21704,( Drop Item 1 Enhanced Potion ) ( Elite 17-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1577,21704,( Drop Item 2 Equipment Scroll 11) ( Elite 17-04) ( Elite Level ),100,1,0.5,0.8,0.5
1578,21704,( Drop item 3 Deruby Fragments ) ( Elite 17-04) ( Elite level ),21171,1,0.26,0.65,0.5
1581,21705,( Drop Item 1 Enhanced Potion ) ( Elite 17-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1582,21705,( Drop Item 2 Equipment Scroll 11) ( Elite 17-05) ( Elite Level ),100,1,0.5,0.8,0.5
1583,21705,( Drop item 3 night patrol fragments ) ( elite 17-05) ( elite level ),21811,1,0.26,0.65,0.5
1586,21801,( Drop Item 1 Enhanced Potion ) ( Elite 18-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1587,21801,( Drop Item 2 Equipment Scroll 11) ( Elite 18-01) ( Elite Level ),100,1,0.5,0.8,0.5
1588,21801,( Drop item 3 Charmander fragments ) ( Elite 18-01 ) ( Elite level ),20011,1,0.26,0.65,0.5
1591,21802,( Drop Item 1 Enhanced Potion ) ( Elite 18-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1592,21802,( Drop Item 2 Equipment Scroll 11) ( Elite 18-02) ( Elite Level ),100,1,0.5,0.8,0.5
1593,21802,( Drop item 3 Zap monster fragments ) ( Elite 18-02) ( Elite level ),20591,1,0.26,0.65,0.5
1596,21803,( Drop Item 1 Enhanced Potion ) ( Elite 18-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1597,21803,( Drop Item 2 Equipment Scroll 11) ( Elite 18-03) ( Elite Level ),100,1,0.5,0.8,0.5
1598,21803,( Drop item 3 wave fragments ) ( Elite 18-03) ( Elite level ),20051,1,0.26,0.65,0.5
1601,21804,( Drop Item 1 Enhanced Potion ) ( Elite 18-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1602,21804,( Drop Item 2 Equipment Scroll 11) ( Elite 18-04) ( Elite Level ),100,1,0.5,0.8,0.5
1603,21804,( Drop item 3 Mali sheep fragments ) ( Elite 18-04) ( Elite level ),20881,1,0.26,0.65,0.5
1606,21805,( Drop Item 1 Enhanced Potion ) ( Elite 18-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1607,21805,( Drop Item 2 Equipment Scroll 11) ( Elite 18-05) ( Elite Level ),100,1,0.5,0.8,0.5
1608,21805,( Drop item 3 ghost fragments ) ( Elite 18-05) ( Elite level ),20391,1,0.26,0.65,0.5
1611,21901,( Drop Item 1 Enhanced Potion ) ( Elite 19-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1612,21901,( Drop Item 2 Equipment Scroll 11) ( Elite 19-01) ( Elite Level ),100,1,0.5,0.8,0.5
1613,21901,( Drop item 3 Squirrel fragments ) ( Elite 19-01) ( Elite level ),20021,1,0.26,0.65,0.5
1616,21902,( Drop Item 1 Enhanced Potion ) ( Elite 19-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1617,21902,( Drop Item 2 Equipment Scroll 11) ( Elite 19-02) ( Elite Level ),100,1,0.5,0.8,0.5
1618,21902,( Drop item 3 pieces of Flying Mantis ) ( Elite 19-02) ( Elite level ),20571,1,0.26,0.65,0.5
1621,21903,( Drop Item 1 Enhanced Potion ) ( Elite 19-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1622,21903,( Drop Item 2 Equipment Scroll 11) ( Elite 19-03) ( Elite Level ),100,1,0.5,0.8,0.5
1623,21903,( Drop item 3 wrist fragments ) ( Elite 19-03) ( Elite level ),20271,1,0.26,0.65,0.5
1626,21904,( Drop Item 1 Enhanced Potion ) ( Elite 19-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1627,21904,( Drop Item 2 Equipment Scroll 11) ( Elite 19-04) ( Elite Level ),100,1,0.5,0.8,0.5
1628,21904,( Drop item 3 horn bud fragments ) ( Elite 19-04) ( Elite level ),20281,1,0.26,0.65,0.5
1631,21905,( Drop Item 1 Enhanced Potion ) ( Elite 19-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1632,21905,( Drop Item 2 Equipment Scroll 11) ( Elite 19-05) ( Elite Level ),100,1,0.5,0.8,0.5
1633,21905,( Drop item 3 duckbill baby fragments ) ( Elite 19-05) ( Elite level ),20601,1,0.26,0.65,0.5
1636,22001,( Drop Item 1 Enhanced Potion ) ( Elite 20-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1637,22001,( Drop Item 2 Equipment Scroll 11) ( Elite 20-01) ( Elite Level ),100,1,0.5,0.8,0.5
1638,22001,( Duck pieces can be reached by dropping 3 items ) ( Elite 20-01) ( Elite level ),20221,1,0.26,0.65,0.5
1641,22002,( Drop Item 1 Enhanced Potion ) ( Elite 20-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1642,22002,( Drop Item 2 Equipment Scroll 11) ( Elite 20-02) ( Elite Level ),100,1,0.5,0.8,0.5
1643,22002,( Drop item 3 Cuddy dog fragments ) ( Elite 20-02) ( Elite level ),20241,1,0.26,0.65,0.5
1646,22003,( Drop Item 1 Enhanced Potion ) ( Elite 20-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1647,22003,( Drop Item 2 Equipment Scroll 11) ( Elite 20-03) ( Elite Level ),100,1,0.5,0.8,0.5
1648,22003,( Drop item 3 Gothic baby pieces ) ( Elite 20-03) ( Elite level ),22841,1,0.26,0.65,0.5
1651,22004,( Drop Item 1 Enhanced Potion ) ( Elite 20-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1652,22004,( Drop Item 2 Equipment Scroll 11) ( Elite 20-04) ( Elite Level ),100,1,0.5,0.8,0.5
1653,22004,( Drop item 3 candle spirit fragments ) ( Elite 20-04) ( Elite level ),22991,1,0.26,0.65,0.5
1656,22005,( Drop Item 1 Enhanced Potion ) ( Elite 20-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1657,22005,( Drop Item 2 Equipment Scroll 11) ( Elite 20-05) ( Elite Level ),100,1,0.5,0.8,0.5
1658,22005,( Drop item 3 Buzzer fragments ) ( Elite 20-05) ( Elite level ),23591,1,0.26,0.65,0.5
1661,22101,( Drop Item 1 Enhanced Potion ) ( Elite 21-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1662,22101,( Drop Item 2 Equipment Scroll 11) ( Elite 21-01) ( Elite Level ),100,1,0.5,0.8,0.5
1663,22101,( Drop item 3 Scallion Duck fragments ) ( Elite 21-01) ( Elite level ),20341,1,0.26,0.65,0.5
1666,22102,( Drop Item 1 Enhanced Potion ) ( Elite 21-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1667,22102,( Drop Item 2 Equipment Scroll 11) ( Elite 21-02) ( Elite Level ),100,1,0.5,0.8,0.5
1668,22102,( Drop item 3 one- horned rhino fragments ) ( Elite 21-02) ( Elite level ),20491,1,0.26,0.65,0.5
1671,22103,( Drop Item 1 Enhanced Potion ) ( Elite 21-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1672,22103,( Drop Item 2 Equipment Scroll 11) ( Elite 21-03) ( Elite Level ),100,1,0.5,0.8,0.5
1673,22103,( Drop item 3 water jump fish fragments ) ( Elite 21-03) ( Elite level ),21311,1,0.26,0.65,0.5
1676,22104,( Drop Item 1 Enhanced Potion ) ( Elite 21-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1677,22104,( Drop Item 2 Equipment Scroll 11) ( Elite 21-04) ( Elite Level ),100,1,0.5,0.8,0.5
1678,22104,( Drop item 3 Wraith Doll fragments ) ( Elite 21-04) ( Elite level ),21801,1,0.26,0.65,0.5
1681,22105,( Drop Item 1 Enhanced Potion ) ( Elite 21-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1682,22105,( Drop Item 2 Equipment Scroll 11) ( Elite 21-05) ( Elite Level ),100,1,0.5,0.8,0.5
1683,22105,( Drop item 3 Black-eyed Crocodile Fragments ) ( Elite 21-05) ( Elite level ),22721,1,0.26,0.65,0.5
1686,22201,( Drop Item 1 Enhanced Potion ) ( Elite 22-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1687,22201,( Drop Item 2 Equipment Scroll 11) ( Elite 22-01) ( Elite Level ),100,1,0.5,0.8,0.5
1688,22201,( Drop item 3 baby pieces ) ( Elite 22-01) ( Elite level ),20151,1,0.26,0.65,0.5
1691,22202,( Drop Item 1 Enhanced Potion ) ( Elite 22-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1692,22202,( Drop Item 2 Equipment Scroll 11) ( Elite 22-02) ( Elite Level ),100,1,0.5,0.8,0.5
1693,22202,( Drop item 3 Bogaman Fragments ) ( Elite 22-02) ( Elite level ),22031,1,0.26,0.65,0.5
1696,22203,( Drop Item 1 Enhanced Potion ) ( Elite 22-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1697,22203,( Drop Item 2 Equipment Scroll 11) ( Elite 22-03) ( Elite Level ),100,1,0.5,0.8,0.5
1698,22203,( Drop item 3 Fangya fragments ) ( Elite 22-03) ( Elite level ),23001,1,0.26,0.65,0.5
1701,22204,( Drop Item 1 Enhanced Potion ) ( Elite 22-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1702,22204,( Drop Item 2 Equipment Scroll 11) ( Elite 22-04) ( Elite Level ),100,1,0.5,0.8,0.5
1703,22204,( Drop items 3 and pull fragments ) ( Elite 22-04) ( Elite level ),21081,1,0.26,0.65,0.5
1706,22205,( Drop Item 1 Enhanced Potion ) ( Elite 22-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1707,22205,( Drop Item 2 Equipment Scroll 11) ( Elite 22-05) ( Elite Level ),100,1,0.5,0.8,0.5
1708,22205,( Drop item 3 wood owl fragments ) ( Elite 22-05) ( Elite level ),23661,1,0.26,0.65,0.5
1711,22301,( Drop Item 1 Enhanced Potion ) ( Elite 23-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1712,22301,( Drop Item 2 Equipment Scroll 11) ( Elite 23-01) ( Elite Level ),100,1,0.5,0.8,0.5
1713,22301,( Drop item 3 Charmander Fragments ) ( Elite 23-01) ( Elite level ),20011,1,0.26,0.65,0.5
1716,22302,( Drop Item 1 Enhanced Potion ) ( Elite 23-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1717,22302,( Drop Item 2 Equipment Scroll 11) ( Elite 23-02) ( Elite Level ),100,1,0.5,0.8,0.5
1718,22302,( Drop item 3 Charmander Fragments ) ( Elite 23-02) ( Elite level ),20011,1,0.26,0.65,0.5
1721,22303,( Drop Item 1 Enhanced Potion ) ( Elite 23-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1722,22303,( Drop Item 2 Equipment Scroll 11) ( Elite 23-03) ( Elite Level ),100,1,0.5,0.8,0.5
1723,22303,( Drop item 3 Charmander Fragments ) ( Elite 23-03 ) ( Elite level ),20011,1,0.26,0.65,0.5
1726,22304,( Drop Item 1 Enhanced Potion ) ( Elite 23-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1727,22304,( Drop Item 2 Equipment Scroll 11) ( Elite 23-04) ( Elite Level ),100,1,0.5,0.8,0.5
1728,22304,( Drop item 3 Charmander Fragments ) ( Elite 23-04 ) ( Elite level ),20011,1,0.26,0.65,0.5
1731,22305,( Drop Item 1 Enhanced Potion ) ( Elite 23-05) ( Elite Level ),5000,1,0.7,1.2,0.5
1732,22305,( Drop Item 2 Equipment Scroll 11) ( Elite 23-05) ( Elite Level ),100,1,0.5,0.8,0.5
1733,22305,( Drop item 3 Charmander Fragments ) ( Elite 23-05 ) ( Elite level ),20011,1,0.26,0.65,0.5
1736,22401,( Drop Item 1 Enhanced Potion ) ( Elite 24-01) ( Elite Level ),5000,1,0.7,1.2,0.5
1737,22401,( Drop Item 2 Equipment Scroll 11) ( Elite 24-01) ( Elite Level ),100,1,0.5,0.8,0.5
1738,22401,( Drop item 3 Charmander fragments ) ( Elite 24-01 ) ( Elite level ),20011,1,0.26,0.65,0.5
1741,22402,( Drop Item 1 Enhanced Potion ) ( Elite 24-02) ( Elite Level ),5000,1,0.7,1.2,0.5
1742,22402,( Drop Item 2 Equipment Scroll 11) ( Elite 24-02) ( Elite Level ),100,1,0.5,0.8,0.5
1743,22402,( Drop item 3 Charmander Fragments ) ( Elite 24-02 ) ( Elite level ),20011,1,0.26,0.65,0.5
1746,22403,( Drop Item 1 Enhanced Potion ) ( Elite 24-03) ( Elite Level ),5000,1,0.7,1.2,0.5
1747,22403,( Drop Item 2 Equipment Scroll 11) ( Elite 24-03) ( Elite Level ),100,1,0.5,0.8,0.5
1748,22403,( Drop item 3 Charmander Fragments ) ( Elite 24-03 ) ( Elite level ),20011,1,0.26,0.65,0.5
1751,22404,( Drop Item 1 Enhanced Potion ) ( Elite 24-04) ( Elite Level ),5000,1,0.7,1.2,0.5
1752,22404,( Drop Item 2 Equipment Scroll 11) ( Elite 24-04) ( Elite Level ),100,1,0.5,0.8,0.5
1753,22404,( Drop item 3 Charmander fragments ) ( Elite 24-04 ) ( Elite level ),20011,1,0.26,0.65,0.5
