变量名,gateID,_ beizhu,itemMap,count,probability,itemCount
12451,80451,( Gym 5_Difficulty 6_NPC Double Dragon Gym_Longdian Rainbow Spray Paint ),{152=100},0,0,
12501,80501,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12502,80502,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12503,80503,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12504,80504,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12505,80505,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12506,80506,( Gym 6_Difficulty 1 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12511,80511,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12512,80512,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12513,80513,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12514,80514,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12515,80515,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12516,80516,( Gym 6_Difficulty 2 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12521,80521,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12522,80522,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12523,80523,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12524,80524,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12525,80525,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12526,80526,( Gym 6_Difficulty 3 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12531,80531,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12532,80532,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12533,80533,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12534,80534,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12535,80535,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12536,80536,( Gym 6_Difficulty 4 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},1,60,
12541,80541,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12542,80542,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12543,80543,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12544,80544,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12545,80545,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12546,80546,( Gym 6_Difficulty 5 Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},2,60,
12551,80551,( Gym 6_Difficulty 6_NPC Yuanzhu Gym_Evil Ghost Rainbow Spray Paint ),{152=100},0,0,
12601,80601,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12602,80602,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12603,80603,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12604,80604,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12605,80605,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12606,80606,( Gym 7_Difficulty 1 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12611,80611,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12612,80612,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12613,80613,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12614,80614,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12615,80615,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12616,80616,( Gym 7_Difficulty 2 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12621,80621,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12622,80622,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12623,80623,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12624,80624,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12625,80625,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12626,80626,( Gym 7_Difficulty 3 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12631,80631,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12632,80632,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12633,80633,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12634,80634,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12635,80635,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12636,80636,( Gym 7_Difficulty 4 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},1,60,
12641,80641,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12642,80642,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12643,80643,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12644,80644,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12645,80645,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12646,80646,( Gym 7_Difficulty 5 Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},2,60,
12651,80651,( Gym 7_Difficulty 6_NPC Light Onion Gym_Steel Bug Poison Rainbow Spray Paint ),{152=100},0,0,
12701,80701,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12702,80702,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12703,80703,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12704,80704,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12705,80705,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12706,80706,( Gym 8_Difficulty 1 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12711,80711,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12712,80712,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12713,80713,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12714,80714,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12715,80715,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12716,80716,( Gym 8_Difficulty 2 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
12721,80721,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12722,80722,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12723,80723,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12724,80724,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12725,80725,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12726,80726,( Gym 8_Difficulty 3 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12731,80731,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12732,80732,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12733,80733,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12734,80734,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12735,80735,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12736,80736,( Gym 8_Difficulty 4 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},1,60,
12741,80741,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12742,80742,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12743,80743,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12744,80744,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12745,80745,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12746,80746,( Gym 8_Difficulty 5 Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},2,60,
12751,80751,( Gym 8_Difficulty 6_NPC Aromatherapy Gym_Super Fairy Rainbow Spray Paint ) _,{152=100},0,0,
,,,,,,
13001,80001,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13002,80002,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13003,80003,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13004,80004,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13005,80005,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13006,80006,( Gym 1_Difficulty 1 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},6,50,
13011,80011,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13012,80012,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13013,80013,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13014,80014,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13015,80015,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13016,80016,( Gym 1_Difficulty 2 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},7,50,
13021,80021,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13022,80022,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13023,80023,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13024,80024,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13025,80025,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13026,80026,( Gym 1_Difficulty 3 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},8,50,
13031,80031,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13032,80032,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13033,80033,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13034,80034,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13035,80035,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13036,80036,( Gym 1_Difficulty 4 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},9,50,
13041,80041,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13042,80042,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13043,80043,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13044,80044,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13045,80045,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13046,80046,( Gym 1_Difficulty 5 Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},10,50,
13051,80051,( Gym 1_Difficulty 6_NPC Evergreen Gym_Ground Rock Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13101,80101,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13102,80102,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13103,80103,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13104,80104,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13105,80105,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13106,80106,( Gym 2_Difficulty 1 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},6,50,
13111,80111,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13112,80112,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13113,80113,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13114,80114,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13115,80115,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13116,80116,( Gym 2_Difficulty 2 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13121,80121,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13122,80122,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13123,80123,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13124,80124,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13125,80125,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13126,80126,( Gym 2_Difficulty 3 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13131,80131,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13132,80132,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13133,80133,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13134,80134,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13135,80135,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13136,80136,( Gym 2_Difficulty 4 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13141,80141,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13142,80142,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13143,80143,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13144,80144,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13145,80145,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13146,80146,( Gym 2_Difficulty 5 Cut Front Gym_Water Ice Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13151,80151,( Gym 2_Difficulty 6_NPC Cutting Gym_Water Ice Gold Coin ) _,{510=100;511=100;513=50;514=30},11,50,
13201,80201,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13202,80202,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13203,80203,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13204,80204,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13205,80205,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13206,80206,( Gym 3_Difficulty 1 Bellflower Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},6,50,
13211,80211,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13212,80212,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13213,80213,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13214,80214,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13215,80215,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13216,80216,( Gym 3_ Difficulty 2 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},7,50,
13221,80221,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13222,80222,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13223,80223,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13224,80224,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13225,80225,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13226,80226,( Gym 3_ Difficulty 3 Campanulaceae Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},8,50,
13231,80231,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13232,80232,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13233,80233,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13234,80234,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13235,80235,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13236,80236,( Gym 3_Difficulty 4 Campanulaceae Gym_Grass Flying General Gold Coins ) _,{510=100;511=100;513=50;514=30},9,50,
13241,80241,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13242,80242,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13243,80243,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13244,80244,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13245,80245,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13246,80246,( Gym 3_ Difficulty 5 Platycodon Gym_ Grass Flying General Gold Coins ),{510=100;511=100;513=50;514=30},10,50,
13251,80251,( Gym 3_Difficulty 6_NPC Campanulaceae Gym_Grass Flying Common Gold Coins ) _,{510=100;511=100;513=50;514=30},11,50,
13301,80301,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13302,80302,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13303,80303,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13304,80304,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13305,80305,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13306,80306,( Gym 4_Difficulty 1 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},7,50,
13311,80311,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13312,80312,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13313,80313,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13314,80314,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13315,80315,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13316,80316,( Gym 4_Difficulty 2 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},8,50,
13321,80321,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13322,80322,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13323,80323,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13324,80324,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13325,80325,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13326,80326,( Gym 4_Difficulty 3 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},9,50,
13331,80331,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13332,80332,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13333,80333,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13334,80334,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13335,80335,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13336,80336,( Gym 4_Difficulty 4 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},10,50,
13341,80341,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
13342,80342,( Gym 4_Difficulty 5 Red Lotus Gym_Fire Fighting Gold Coin ),{510=100;511=100;513=50;514=30},11,50,
